"","MEbrown","MEyellow","MEdarkmagenta","MEskyblue","MEblue","MEred","MEdarkslateblue","MEwhite","MEtan","MEblack","MEmediumpurple3","MEbrown4","MEplum2","MEivory","MElightcyan","MEsaddlebrown","MEorange","MEsienna3","MEgrey60","MEorangered4","MElightyellow","MEyellowgreen","MEmidnightblue","MElightcyan1","MEthistle2","MEcyan","MEpink","MEbisque4","MEthistle1","MEdarkgreen","MEgreen","MEdarkolivegreen","MEviolet","MEdarkorange","MEgreenyellow","MEfloralwhite","MEroyalblue","MEdarkred","MEsteelblue","MEturquoise","MEdarkgrey","MEmagenta","MEdarkorange2","MElightgreen","MEdarkturquoise","MEpaleturquoise","MEsalmon","MEplum1","MEskyblue3","MElightsteelblue1","MEpurple"
"RIL_171",-0.0512683401240992,-0.066843349075845,0.0125142496094848,-0.0323973384151155,0.0746138981416743,0.0805840233375592,0.0632902852012956,0.0965247695688983,-0.0399596566088652,0.07711660766459,0.0416925162039518,0.118324482440881,0.0847899091191868,0.120705674471143,0.120956580224866,0.0991285966583925,-0.134760735937439,-0.124803309431913,0.0480800544161991,-0.122376719892011,-0.0929322193722626,0.0282636395698967,0.0196627727321046,-0.0771609550209579,-0.0891069453846196,-0.00601180729291275,-0.050675941841808,0.0914058791534686,0.100307763433695,-0.0241250614662641,0.0216142150019587,0.116867810142171,-0.0748552741451552,-0.0714598986733039,0.0928650429746112,0.0612914574299859,-0.0612611845990472,0.0648343568386602,-0.0679974341433379,-0.041260176639841,-0.160930695687793,-0.0678604125654966,-0.0699460854926752,-0.11212768160987,0.135816553289963,0.13032307208942,-0.0469613491412223,0.0805022542708172,0.0766002347425128,0.00849924978163414,0.0300543366148489
"RIL_174",0.0348475095448436,0.0234120121479047,0.0143448846034536,-0.0191548406659942,0.136083065639086,0.0748329835860603,-0.0125064962691749,-0.0133799868526543,0.0222198104489747,0.0632889880252545,0.0120331786435078,0.0350724769286326,0.0809356974752084,0.0999125695552496,-0.00282370988381475,-0.0121691795113076,0.0189464270391995,0.0442024981098995,0.0823384106576157,0.0501481386388224,0.0548892455879958,0.0736066857014733,0.0188745422921771,0.0785124997611547,-0.0289005513788116,-0.0499790649502747,0.0678604702281649,0.0910949694940016,0.0808949291951497,0.0486719391698155,0.10029003376396,0.0916350170467456,-0.0591566704141293,0.0277620094119357,0.00549260894034158,0.104642733135606,0.0653572898624036,0.062793980321086,0.0557871806099184,-0.0917689048189397,-0.0520253850280493,0.0788783384119252,-0.0320846372945456,0.0562849525580919,0.0934782169885321,0.0646998892680369,0.030019895769688,0.0487925230761338,0.0440668507563053,-0.0260828112125956,-0.0103539056115727
"RIL_175",-0.00854950739326374,-0.0336373139717335,-0.102537409593068,-0.0943938415227191,0.0778049814236169,0.079126296355533,-0.133886826787054,0.0217069316583594,0.0190062293179845,-0.131479996745273,0.0376693248914226,0.108780738680977,0.102851882055157,-0.0921460664096957,-0.104590569702434,-0.116038990824119,-0.131877024023388,0.0841838555286882,-0.0373632542590509,0.0863184536316629,0.0732551348823543,0.0974518604842067,0.0804395877716416,0.0830812405486888,0.117111103005312,-0.0955807933936285,-0.113422374876494,0.00863089045331287,-0.0220035011179274,-0.108729453039321,0.0695168287098823,-0.0786060719366883,-0.094702838294374,-0.0789869964150698,-0.100702223262496,0.126651560714621,0.130737710567552,0.0985546288167283,0.0817033873492295,-0.0152055411501926,-0.0939806542907039,-0.0319701731303803,0.119734800272061,0.0953013190810002,-0.0951287992768737,-0.0884014767448688,0.0527378602886614,0.000550384835443263,-0.105344975784605,0.127849664394308,0.126538210230253
"RIL_176",-0.0659550342110689,0.0559580184001311,-0.0726522757648735,-0.099021203818636,-0.122225613648902,-0.142970400478691,-0.114952011862746,-0.0355683089250098,-0.0949119964464512,0.0488076118494103,-0.0360631886253221,0.0978475290838344,-0.0910249857925551,-0.073944218350865,-0.0985930430065669,-0.0886852261842361,-0.0633950070518158,-0.10091219196092,-0.153531166374943,-0.0916591090109401,0.0823018683669434,0.07716644884594,-0.0289852155921223,-0.0143601623256333,0.106873270603157,0.0880795190920061,-0.110655754489621,0.106977179290753,0.0795977678006164,0.00473017679073791,0.0976177444623563,0.0240379579946972,0.0984758743472303,-0.0988299313181723,-0.121789990437414,-0.0812060306886537,-0.0956931477083007,0.0596414827587879,0.069263489694264,0.0735916702227499,-0.0149868662732969,-0.0607502199213233,0.0411161810712838,0.0706456840593642,0.0963517548006273,0.0794368713370682,0.115594019350378,0.0756749524860505,0.0891153766711345,0.0127327460280616,0.0874580158707098
"RIL_182",-0.0852878447037367,-0.0703109250290656,-0.0198036969679051,-0.0966417182071877,-0.0555673453160632,-0.0615066401319078,-0.0251875507343018,-0.0994041163333633,-0.0651967357889887,0.0521881723496136,0.00574214397192097,0.102114478615984,0.0300087839087022,0.0933599084045804,0.105249470577115,0.106781334933732,-0.0308331376790873,-0.0869595046761859,-0.131980358028934,-0.125105543896748,-0.0864860996894313,-0.0430348663691862,-0.0868570124046713,0.0963037718237302,-0.0151796832209158,0.0915206649122011,0.0103207455810246,-0.0423166416391287,-0.0607296364897204,0.108607721288289,0.037519513426711,-0.0937145530471849,0.096489102249487,-0.0655372492714431,0.0753714543748241,-0.0518543979233127,-0.0774802574437414,0.0661822127909249,0.0806848567532847,0.126606632888484,0.146553279394476,0.138643669105867,-0.10087805812441,-0.108486868325154,0.110693173365557,0.103114608981962,0.101009812254503,0.0508647108443929,0.0853931189949653,-0.0787001342826992,-0.0385104895841534
"RIL_183",-0.0908507152588145,-0.0557494790876989,-0.0990994247732329,-0.0519433724943611,0.0938987065012027,-0.0937987005015747,0.0814384430603452,0.0580433919739752,-0.0396842895333941,0.0970957289423055,0.0617747954525068,-0.105543404795838,-0.0846183204181829,-0.0874073979072304,-0.0795986109210347,-0.0601002220739994,0.095368728925204,-0.118163254968186,0.00594654950047496,0.090535845166544,-0.0968864879812201,-0.111264052994615,0.0598543437056963,-0.0868925865236056,-0.0675574449201892,-0.103428333487356,0.0796508931869381,-0.105892766087998,-0.0442821309086224,-0.06849606513265,0.00174720247345422,0.103760512552597,0.0952487217810599,0.133680398163965,0.121072981358847,-0.0849864074012088,-0.0703810588920821,0.0857392106028079,0.0857061462753677,0.0403894542232348,-0.109334947173293,0.0335703877113067,0.126768836184492,0.106396946820879,0.126768409049948,-0.0757907671197074,-0.0232346840862759,0.0925400950745017,0.063321349153536,0.0428238721511818,-0.0717965017167279
"RIL_184",-0.0246522103110832,0.0158111318762479,0.102530527747976,-0.0575110803096671,-0.0122063403338503,-0.022038266204831,-0.0907461005525688,-0.0984433323987887,-0.0596666259266616,-0.104693143577706,0.0353089625210085,0.0203344713542336,0.0928603152761897,-0.0682807330959434,-0.067370737230792,-0.0816581627395313,-0.138984517122763,0.0762299351190706,0.0734567835073203,0.102750783984168,0.087020581546449,0.103180559727893,0.077074284619304,0.106760695422265,0.109765654995219,0.0567361980468508,0.0754297747685725,0.0881702000594109,0.114770353534612,-0.0581882863793669,0.0812680619805684,-0.0811025784243548,0.0671874625622662,-0.0579071746382755,-0.059536381125576,0.120855952151585,0.134751105821795,0.084332722222988,-0.00889420370335661,0.041033600942314,0.05776515380852,0.0726274631566216,0.0934233408200469,0.0911955480979655,-0.0205464900195296,-0.0610594499909031,-0.0427474882660712,0.0806740525834876,0.112864213307845,-0.0776574402007368,-0.0611182559936882
"RIL_187",0.0232280146650019,0.142727282139343,0.144495041997623,-0.117668687069945,-0.171234244975638,-0.0760668630311703,0.0803250537274352,0.0920564203324395,-0.106968824908568,-0.0815736812821876,0.0247591615170918,-0.0684777063704822,0.101197417010522,0.0449872340482665,0.114754624203466,0.0203201386427978,0.0883186393008083,0.0799890303944014,0.062183433494557,0.0843768726292908,-0.0675572376342563,-0.0946549223869071,-0.0532640576267489,-0.0666934195521109,-0.058308055294164,-0.00339402232102118,-0.102922215611753,0.0257300517639911,-0.111222580743968,0.0413974077333996,0.12587306860941,0.115907461776158,-0.00959333374578986,-0.0785813762934382,0.0732226063336109,0.0935094139335686,0.0239870369792781,0.0930669898189682,-0.00156575845116398,-0.0683791233768787,-0.123853492177372,-0.13033645272273,-0.135215917983255,-0.0984900248963512,-0.100265978506046,-0.0870817882953401,-0.0718700792259829,0.0624508785274515,0.0929718838193221,0.124516586104115,0.106993752881672
"RIL_190",-0.122555861988235,-0.174933132970265,-0.0490471042347984,0.0823842151747312,-0.105814485402589,-0.129983040262021,-0.113916423466479,-0.118156586274089,-0.0997613992456994,-0.13416721531302,-0.317967272082979,-0.0977044974202027,0.0105673318740406,0.0189317025393406,0.106368258252462,0.101728788535946,-0.148059111220167,0.0729923594059674,0.0505089445188394,0.0871664587279997,-0.106612854785131,0.026946725233745,0.0637974995087994,0.104162847202229,0.108889654448113,0.0986531566685112,-0.125273103498809,-0.101196054225738,-0.0576019032739024,-0.0827004109665294,0.0886365392240651,-0.0349249469239681,0.13037275738434,0.11118847473609,0.0642693948134565,0.11934461057305,0.0934612743973322,-0.106627266682582,-0.00386842692107225,0.199321947678356,0.152061030275869,0.180526723005951,-0.074093262704153,-0.10840688689307,-0.120982132279319,-0.051845736394863,-0.0816590476289388,0.0976261677422416,0.0817272617377747,0.122890782144668,0.103800189894563
"RIL_193",-0.00274980707917533,-0.0328938417219163,0.0104356228266352,-0.0989111701316378,-0.0264017351506605,-0.0220275319113018,-0.127474122178921,-0.0803703485866082,0.120714355090079,-0.0755266723475942,0.0314596226896114,-0.0108495287900814,0.127388643318968,-0.0758413566809493,-0.0826373121859224,-0.0860638509153694,-0.0518899478523445,0.0878852636875389,0.0686159788077781,0.0918090535418408,0.0817783638563989,0.0619274849511942,0.0960860519021614,0.109254758099439,0.121110437462674,0.115856095337151,0.0869894232162689,0.102468737912583,-0.0751164183574779,-0.0779618444273084,-0.0203750543940008,-0.0942113336150667,-0.0795135941953369,-0.0454729852626279,-0.0533422833574307,0.111639799513834,0.033800617274153,0.0919650416246821,0.0879384369477204,0.0402544307983845,0.0272324993472198,-0.00483478339000377,0.0877377938064526,0.0894755736150777,-0.115914852312808,-0.082954566025203,-0.0584412986111792,-0.129834464735683,-0.100891289514362,-0.0799751376817197,-0.052682805150859
"RIL_198",-0.00634439101775338,-0.0436780752167224,0.0351399932886421,0.105082079913191,-0.0100969467353063,-0.017134192362385,0.0839903236256071,0.101694647729357,-0.080812893085831,0.0801366639069565,0.0179882251142465,0.130043401981348,-0.084108939769186,0.0479955181800964,0.115942132706342,0.120498033629399,-0.0963994953885714,-0.126488601298873,-0.143641189831168,-0.137153319832634,0.106424118775588,0.106357234054029,-0.00273607622903462,-0.0805463491267101,-0.0508366127778874,0.0827159027658303,-0.104732210298258,0.092746804927766,-0.0818545161138544,-0.016576255667761,-0.15211835758704,0.103303340793313,0.00240492430038363,-0.0647598224072505,-0.111627173956087,-0.0971066911292164,-0.0893349327005273,-0.109233884956871,-0.0879163907086671,0.0422463761637215,-0.15749864311223,-0.031238347427991,-0.0883730792432095,-0.110597029935384,0.131936038186246,0.126796613700519,0.138333713747759,0.054376169595669,0.0887934443182008,0.0824018522737904,0.116465884484619
"RIL_199",0.0297349440310732,0.00342118851242628,-0.108346051677728,-0.114532051733207,0.0271636204400548,0.0061263035076376,0.0837145669466015,0.107153478187357,-0.106090219294648,-0.101484430225254,-0.381086938596571,-0.0968654897148014,-0.0904724977864053,-0.109157120827596,-0.0664427229313304,0.103945103034889,0.0288361662410236,0.0848709873253191,0.0398911012959585,-0.146173446368529,0.0979432816817908,0.0824766348783502,-0.021898443514772,-0.0843103099229746,-0.0746772978338266,0.107063326284933,-0.0750537701419014,-0.110012873513995,-0.0793010763358963,-0.00234193763721697,-0.0675615180174417,-0.0151827276997298,-0.0877774045138679,-0.0357435845813399,-0.120109267736353,0.117977623098256,0.0255414472022103,0.0895383176380486,0.0866164633401039,-0.00386982772541175,0.0219458527688886,-0.0075381139427762,0.050395036239731,0.00602395320085557,-0.118694104951801,0.14258458578408,-0.0671135435635623,0.0832077035100585,0.0837787542782318,-0.0914955003589348,0.08762717085174
"RIL_2",-0.0461674882083531,0.0347696829456081,-0.0639195011166672,-0.0986509096140233,-0.0604542749664481,-0.0840897383154217,-0.113818848848351,-0.102151376012601,0.126223611225285,0.0731416805524053,-0.0155928358195759,0.109892650970657,-0.0462383379071514,-0.089021142764427,-0.0799637379496089,-0.0858994501377389,-0.125149064277281,-0.0502775054458501,0.0583165723950464,0.0679688915535304,0.0353360504256615,-0.0929070733763793,-0.169381456569443,0.116733172127636,0.102004157995387,0.0674492372139034,-0.110372740304401,-0.07984844202987,-0.102412572922603,0.175184031131482,0.134115657912767,0.0985926098643545,0.0995239251393308,-0.064304660590378,-0.00900930260522201,-0.0972959694174142,-0.0715200550070162,0.0820442793464154,0.0857695055282724,0.065900211010032,-0.0067112656440282,0.0519188527338886,0.0948977176646246,0.0854476242518342,-0.00666532251328158,-0.0778238305450377,-0.0563766069173466,-0.129293283546671,-0.0947365738003338,0.128520419511039,0.110067952872315
"RIL_201",0.129864824896925,0.0983645451421012,0.0315346385935505,-0.0402743984632871,-0.0300223487937278,0.0951682316514238,-0.0391499333808906,-0.0460975528838009,-0.0751857683901665,-0.130380466852967,0.0365592386622675,0.0903648431983261,-0.101155828325881,0.0936643185117515,0.116980406239646,0.0814340860401776,-0.00906838098366333,0.0412930648710276,0.0605004229579801,0.0878968416401882,-0.0980398969676327,-0.0885902837697931,0.0450280038540532,-0.0653374071102806,0.0950088727342597,-0.0989177146822992,-0.124221804510504,0.101322764541896,0.104058904957801,-0.0689795996247983,0.00591960664977245,0.106671534297617,0.0797167552102603,-0.100123940482046,0.0972341475824913,0.112217994226433,0.117376022903622,0.0524643021010417,-0.120236256802297,-0.0892640019273262,0.0713228111164979,-0.0154634147403597,-0.0812083227796887,-0.112962061017559,-0.0240929302790399,-0.0987320171463675,-0.0729016727914508,0.085671965739366,0.0922188677589443,0.122795554858341,0.0985639761846653
"RIL_204",-0.0115555387862514,0.136406082879058,0.126384795423601,-0.00354305774503943,-0.0131363908574207,0.00546838097428123,0.069882501980763,0.102268031931395,0.124771782905712,0.069068994404451,0.040068748796011,-0.00508456108621042,-0.0939618576582568,0.00603152605039546,0.112217132030092,0.0418397316106437,-0.0508180902664284,-0.108588217242636,-0.095759585465488,-0.0454503179301397,0.106245599123051,0.0593847073402001,0.078869636050508,-0.0856673171303793,-0.0586727770390785,-0.0913653191024496,0.0517935509347149,0.0437299216188534,-0.0918354819538264,-0.0704950847068127,0.0737717520641232,-0.102173782416407,-0.105030305328355,0.0880294831726067,-0.109582999881297,-0.0877373906210142,-0.0293639763644764,0.0367773511677386,-0.101047680090042,-0.078308343478498,-0.144487752381321,-0.153640563090039,-0.0808892082669946,-0.103154457639608,0.124286221222,0.0341643796726657,0.107765228083517,-0.102246435081609,-0.100011852168934,0.121257689826748,-0.0469948223833757
"RIL_205",-0.0243355664617155,-0.000100796855660082,-0.0869540903734786,-0.0939306854281806,-0.0837390512707302,-0.0818989414296275,0.074959767930129,0.0370504456539947,-0.0872743819889919,0.0716308095716601,0.0379910737147451,0.045441462146688,-0.103679951037498,-0.0940710518551848,-0.0791227408194902,-0.0899807570664156,-0.0754519655891995,0.0839327354763041,0.028473594299403,-0.0475927871329087,-0.0866351757606154,-0.104025105738398,-0.171740940765165,-0.054574567152427,-0.0683521417088777,-0.0781492207792549,-0.108353545286071,-0.0842102182186951,-0.0870461195887278,0.167085064282745,0.156700736645632,0.100690641725565,0.109811129499489,0.108125391862357,0.103334642765377,-0.0384971663324475,-0.0808366884094639,0.0840722786784163,0.0907613017774792,0.0602487894135519,0.00714826145221033,0.0151292142709538,0.0907053136539639,0.0897405259875095,-0.0850076430499296,0.112627635147594,-0.0346377671130947,0.0729925219117,0.0871730588862177,0.127687069197916,0.111786896660142
"RIL_206",-0.0545450262613907,-0.0724228732948562,0.149138782533885,0.104431171307885,0.186435500023622,0.112450636282965,0.0638623943227937,0.10397493845263,0.0360706443873387,0.0860990601813166,0.0399323627681698,-0.018580156235624,0.101387388829534,-0.0988284205491423,0.0599737915484324,0.0901652182822332,-0.0302767740550149,0.0434232146857765,0.0790271366549551,0.0403450739798836,0.092791406776443,0.0930899051400812,-0.0481003023730803,-0.105622799930764,-0.0983919940490947,-0.08039072834286,-0.0943251587400947,-0.102763153443557,-0.0660711471673676,0.0695931447646622,-0.0318646755370986,-0.105500598563362,-0.115825358405355,-0.0817464231737576,-0.104276823118464,-0.0643312460421783,-0.0696563588111461,-0.113881912000232,-0.132613034215773,-0.0436725222342908,0.00106378619502336,-0.0106428012477941,0.0973961393330074,-0.088122523202603,-0.0396963887695114,-0.0148228138970485,-0.0717515796086095,-0.126107389545591,0.0702898582163998,0.0264606605779416,0.115429448283976
"RIL_207",-0.020357620270182,-0.0163425573459554,0.121727832357648,0.0568194083503724,0.0843162338435845,0.0164287019611067,0.0542200320754085,0.0568993847828146,0.0984869874731466,-0.125615573758053,0.0242548694733393,-0.0908666369467188,-0.08371268240734,-0.0155189091143263,0.0387150725113483,0.0658869215233813,0.0812774324045108,0.0943508648652968,0.0575194839694144,0.0831770221697065,0.0745655484673164,-0.0322247154617913,-0.124699345083022,-0.0866006063539289,-0.0731523706579886,0.105730441251708,-0.0845593682550499,-0.00726796894246166,-0.0774025172669915,0.0910723191608351,-0.0484884464330451,0.0828049718584756,0.055052544909966,-0.0105185669158632,-0.0671192389571603,0.0900416395330673,0.127676829936674,-0.109611792352595,-0.0480983606362051,0.0160761338370002,-0.07873418503469,3.64514280961135e-06,-0.00812843653694327,-0.0379237732337874,-0.104266517020362,-0.0709041329811015,-0.0579663093982662,-0.0907212663332996,-0.109017656777658,0.00548865719772511,0.103917267102188
"RIL_208",0.052383766249653,-0.0104994652582067,-0.0852677326421854,-0.0559352132147917,0.0941854146631735,0.1034386425783,-0.0113963196080227,0.0865462627503893,-0.0897317444655033,0.0432548833512115,0.0228372007780874,-0.108493910409988,-0.103749730468401,-0.060168786749074,-0.041938935338171,0.00895804846880856,-0.102498331795697,-0.124708733808349,-0.130245613556953,-0.111314614025333,0.0049323317352128,0.0833985880825592,0.0955352030767021,-0.106417886126798,0.0459075623909198,-0.100751331682166,0.0756374584480576,-0.042066608427759,0.117567145043097,-0.0855066072436512,-0.154839267341772,-0.0896511095268961,-0.106937371831207,-0.0865782647256712,-0.0116648090130219,0.106507986967118,-0.0523531170120691,0.0668306612547678,-0.0226235166829697,-0.058731757580829,0.0882055688218274,0.0195101983938709,-0.0452002181253996,0.0323447539552338,0.120140864662148,0.125927644838901,0.130574504795962,0.0570828066235928,0.0736540433561479,-0.107276968513371,-0.0984806796216106
"RIL_21",-0.0120149091030794,-0.00489121182422912,-0.0550194262421269,-0.0849416300266261,-0.0331293648061441,-0.0350684283495342,-0.110447154738845,-0.0536178365206582,-0.0634907263999814,-0.112534311734566,0.0184341606963284,0.0270348009286589,-0.079103409952468,-0.0872023061221941,0.0860274241815803,0.0945152357632191,0.100501035347823,0.0859488999316261,-0.100963918582076,-0.115398024632292,-0.0386241118242225,-0.0968835775651502,0.0795386606082963,0.0888788069577279,0.102832663521523,-0.089266585140526,-0.123141359978242,-0.0443349919334318,-0.070833002627975,-0.0758034904119882,0.0510061847299527,-0.0969746133557603,-0.0478360960178626,0.104130370112489,0.0559185843953049,0.0925600583839622,0.127861961466644,0.0812021476590873,0.07586243591707,0.0837833390088455,0.0820886619051687,0.145518485987086,0.114127875144433,-0.0910048247085755,-0.0217781270336609,0.107991167282285,0.113407192941962,0.0788075552594223,0.0997721441655011,0.12812211234133,0.119423629315769
"RIL_211",-0.0325942203854326,0.00479924669248301,-0.104694165994138,-0.0964591999277975,-0.0729240802849713,-0.0579345765052651,0.0718239075042734,0.0528015581970958,-0.0822210374636728,-0.129423592959835,0.024516225537454,-0.0448341363592061,-0.0797033499532599,-0.0559844438371715,-0.0812974473739358,-0.0875764862642804,-0.139730140996153,-0.107323980070599,-0.145182437778645,-0.133399770093633,-0.0890766233978098,-0.0417105720519405,-0.00418282936362444,-0.0740714049565013,-0.0392553181906173,-0.0839355649197188,-0.102860297014223,0.0946592483968889,0.0638679921288278,-0.0252621335215605,0.0668948475595774,0.0879630080865993,0.0982712253443927,0.0747169002080833,0.0835078751195201,0.119253653630008,0.121882897115158,0.0854615592960746,0.0580341408690111,0.0568304254615065,0.0338785420163715,0.0240986683204097,0.105658655795443,0.082405922637809,0.118019134995846,0.106646814830036,0.122764131111135,0.0634263122687401,0.0907350114035939,0.0589876457316755,0.102758896152041
"RIL_212",0.0548363721098638,0.0355997995586693,0.0677372855034161,-0.111663984682638,0.0770064820699078,0.15722185678554,-0.13597888827856,0.00292470376679398,-0.109924680549818,0.0569416293482054,0.0325107378793169,-0.0722193303825685,0.126090316339424,0.0270396569871851,0.111636821010078,0.0215405789723737,0.0547802511757497,0.0224616455427622,-0.0871993758143747,-0.0127493177820325,0.107703472372216,0.0799188108143663,-0.0232677047982445,-0.0259168604825233,0.112190102274777,-0.104750303123245,0.0464748683186214,0.0227527453434131,-0.0582844431834864,0.0376462559390738,-0.0206175690040343,-0.11462430425508,-0.018466229705876,-0.10685407746245,-0.119538350583101,0.0561155797507411,-0.079968861476492,0.079678366605122,0.0359089502580225,-0.119848238305841,0.0216889879791952,-0.06466076008126,-0.0851360807880657,-0.112089752186418,0.0178685354995918,-0.0649818553577349,0.105925796921625,0.0672490415388446,0.0899573794642122,-0.113138269721197,-0.0449492362972173
"RIL_213",-0.0901664739215741,-0.0395794528746556,-0.124555925627254,-0.0918950505303396,-0.0611429327566083,-0.111357584392606,0.0892763669403211,-0.119669890286602,0.129732997205781,0.0663479295637254,0.0200766901780818,0.106867465801981,0.0947111148627179,-0.0845802364147682,-0.0992563622576265,-0.0997452800558156,0.0428535844302134,-0.0885385439980578,0.0668495064519517,0.0936696781646514,0.099856071028435,0.108446832186083,-0.188278210551887,0.0601101704476686,-0.0713078650977201,-0.0815888201535745,-0.150274641142733,0.0286560588669251,-0.101839786436456,0.16009739223645,0.0721896183003182,0.0840663086618718,0.129259547675095,-0.0913580627775269,-0.13236109933914,-0.104418320533247,-0.0964644999722564,0.0598364476609737,0.0874260163888773,0.0801014412780222,0.0489353736286974,0.103901997258913,0.114022848139408,0.0817648488189528,0.0497842673818676,-0.0929503385947469,-0.0912274604607758,-0.1301518860988,-0.117930043867927,0.129559475140358,0.115399986238051
"RIL_215",-0.0311313280401365,0.00402761997955564,0.139833344116631,0.0896282565126356,-0.00807270604931945,0.00540266498764725,-0.121738852599208,-0.135677837809455,0.061153387910344,0.0784542735950148,0.0275085583962058,0.0767490124605044,-0.0974290531510794,0.102579974391222,0.107342148121551,0.100975061426566,-0.0688682713402082,0.0863829381056702,0.0670372137412711,-0.0557000737692372,0.100251401760337,0.0786917450464806,0.0474493985660625,0.106851025364344,0.114163256210752,0.00883578158770849,0.0165406070960794,-0.0968133764638591,-0.0691124455810088,-0.0683264284942088,-0.0162264732416114,0.0994843600341772,0.0673758049627244,-0.0322996770215777,-0.104168361310721,-0.0560284129824801,-0.0776314640102294,-0.100938592297098,-0.0876487916830965,0.00490343960677193,0.131059521904057,0.0469495696679429,-0.11903474477466,-0.109616104624576,-0.0914810607820015,0.00960856122624938,-0.0684316738450023,-0.117801189894195,-0.0100625126314645,-0.0716191109231645,-0.00815961811024352
"RIL_222",-0.108008235635029,-0.130818990495218,0.175839683805531,0.0730894907233152,-0.0867592325888383,-0.0882886070596963,-0.102225356661257,-0.0123497344634996,0.12317027664157,0.0724639934619299,0.0177046400996226,-0.0724202462674174,-0.0979550989465212,0.1245466445734,0.0980079477058298,0.121398871672768,0.0712762663510733,-0.116850512855197,-0.147075609811411,-0.0298022488094141,0.0919163792708399,0.0944617983267394,0.0945104079870218,0.052927507992084,0.123128184610026,-0.0887342852290272,0.0829820996127945,0.0864301161836798,0.0720700069725038,-0.0899148012269528,-0.113481062305497,-0.119872777390325,-0.0508580807357219,0.102537180384838,-0.109988648745543,-0.10712963452675,-0.0923695656256344,-0.0889770295557011,-0.101156367788602,0.129611873665408,-0.0643033195744336,-0.0694916931779504,-0.123381906423383,-0.135376731245557,0.134959386767106,0.0765235053385339,0.129438637227387,-0.140514631075029,-0.1216180391896,0.00621868037854646,-0.10226973017877
"RIL_223",0.192647873407602,0.136926757700307,-0.0995536013853302,-0.0778838415500955,-0.00236491365266719,0.123634096605371,0.0875569242251826,0.0889549727100941,-0.110118437464943,-0.114973001678953,0.022061821883897,-0.134767369431564,-0.102596163364746,-0.0211041997626045,0.115540105815605,-0.00524637839390512,-0.0810226794053052,0.0890041062685896,0.0729777408787988,-0.0719272955657201,0.106833438396549,0.0656637087224358,0.0885337423961928,-0.0972477465005308,-0.0726806135297251,0.106524313824281,0.0592479619451953,-0.0332101650459709,-0.0166687731314083,-0.0890312669465424,-0.0083497657104197,-0.096067983426188,-0.129240204333761,-0.126665498037067,-0.113949580642843,0.0162789495984895,0.0998777984308732,0.0773890768951076,0.0697713471989239,-0.164356611112931,0.0477638284320209,-0.061098593530897,-0.0727837351115099,-0.0963981935547408,-0.11998260671969,-0.0336096679978862,-0.0815930065123612,0.0747453775715042,0.0779158789123702,-0.0939005699663369,-0.0650340554708938
"RIL_225",0.0565441946915666,0.0358339185439189,-0.0300746181186864,0.109437215653661,0.0080876994362014,0.0724409696127816,0.0858569665722399,0.100023002941575,-0.0647231677226905,-0.117905613795787,-0.356333362702937,0.0535619357393433,-0.0702627658821662,-0.0586774548880938,-0.0782648979861683,-0.0972212083528601,0.0870168287458873,-0.111519877922618,-0.134949107354795,-0.137375066771859,-0.0288229489579432,0.0825313843325985,-0.137467249549911,-0.0930458682713718,-0.0788769252850002,-0.0741074653308951,-0.110244848575219,-0.101529190206579,-0.08281952880373,0.182374087092109,-0.085431078800268,-0.0911849570007415,-0.0774373074252861,-0.0881800630716972,-0.0034141403242412,-0.0697904701988797,0.132874578991723,-0.114239536255359,-0.0019415840604708,-0.0224247117640261,0.0709750658689523,0.01954567635512,0.0981901420077275,0.100494099159163,0.127423214761325,0.151113333270261,0.127744844452786,0.0998833130841897,0.0627439029500451,-0.0530504372678453,0.123451861392985
"RIL_228",0.0306321497798007,0.0574177141029636,-0.0138800289254278,0.116194665704124,-0.0144399260483885,-0.0344698542383909,-0.12131278540925,-0.134642111777316,-0.00282382501876529,0.0211345619109318,-0.000675936609739441,-0.0957746860797611,0.0649943717919469,-0.0978784443639348,-0.0954927746224501,-0.107610758352966,0.041151713618005,-0.105338382236948,0.0269230655806277,-0.136381663831905,0.102296519088671,0.0999365386504438,0.0390420170948104,0.106887733891704,0.123663089036515,0.106259424353424,0.0621119298804069,0.0317206731143076,0.107375815712112,-0.00617417336472934,-0.026949082916064,-0.0912148061085281,0.0788502455531871,-0.0924543717788951,-0.0969510474288402,0.0768016230064133,-0.0663787982046699,-0.119076506335008,-0.078461980669569,0.0379086237299289,0.00917371381485587,0.0238418018027132,0.0992659957149776,0.0792663440495985,0.0761628415243308,0.114676625882029,-0.0503648179048922,0.00863184215223016,-0.0734125349462516,-0.108787874451423,-0.0957720528255661
