"","MEdarkturquoise","MEroyalblue","MEdarkorange2","MEgreenyellow","MEplum1","MEbisque4","MEorange","MEmediumpurple3","MEbrown","MEdarkgrey","MEturquoise","MEdarkmagenta","MEdarkslateblue","MEpink","MEviolet","MEblack","MEmagenta","MEpaleturquoise","MEdarkred","MEthistle1","MElightcyan1","MEyellowgreen","MEfloralwhite","MEivory","MEtan","MEskyblue","MEdarkgreen","MElightsteelblue1","MElightgreen","MEblue","MEred","MEorangered4","MEsteelblue","MEcyan","MEmidnightblue","MElightyellow","MEgrey60","MEskyblue3","MEsaddlebrown","MEsalmon4","MEdarkolivegreen","MEbrown4","MEwhite","MEpurple","MEyellow","MEdarkorange","MEsienna3","MEplum2","MEsalmon","MEthistle2"
"RIL_143",-0.0716930377413594,0.121787438202003,-0.0850071214840729,-0.100008379261628,-0.103439550440157,0.0858643656785454,-0.137840304432779,0.0956345345414974,-0.0806656236932649,0.0301589832177856,-0.0947786073281506,0.1249187759705,0.113206444354877,0.0490365086610699,0.0319423994024132,0.184833769371831,0.102895531911558,0.123995595959265,-0.105448575545012,0.106473237503298,-0.11061917977064,0.00237296849678132,-0.0933338223080566,0.0713001535508492,0.0977249313824145,-0.117826680815007,-0.0537841853576715,-0.0978496749113107,-0.0560546815499785,0.0380836095176009,-0.00506275787238135,-0.0991473499117038,0.0917208868515879,0.0344206376453164,-0.0504523922683759,0.10032000749717,0.136093412297401,-0.0894941126819619,0.100377317648197,0.110543791297561,-0.0847331835135996,-0.107743341502234,0.0987173183104842,-0.161102628569729,-0.0659060362609011,-0.0438502948206993,-0.114728043382778,0.0101118063053838,-0.102686511144987,0.0889566918574021
"RIL_146",-0.095980873701166,-0.0922957119119409,0.100705041146048,0.0472074176511459,0.0356284311833578,-0.012213974176069,0.0604646157482947,0.0742450238356019,0.00626003230829722,0.034310785529504,0.0206071011174183,0.115921046475729,0.103294948732977,0.0411396331574968,0.172246014900049,-0.00735735827499306,0.00781116992027877,0.080365778627296,0.0867042503434945,0.102584036277505,-0.111392937434889,-0.110828971110245,0.017923619846438,0.0128880818045547,-0.0860925865141683,0.0932269530895356,-0.0687876631784987,0.101063989915234,-0.0840208256352594,0.0283120530280305,-0.0713871841804868,0.0969865004563185,0.11421172913907,0.0917205842065087,0.0785009161339336,-0.0643758637442231,-0.061727007489519,-0.0734669397802357,0.10692922725559,-0.0680059331006371,-0.0213107776922946,-0.113531589765482,-0.0965617206635045,-0.0920699454652915,-0.123270445173855,-0.146844148061139,-0.103126542938011,0.015694957185084,0.0680836685902251,0.0067905120279158
"RIL_147",0.0874821409508713,-0.0760581103283575,0.0903203525000912,-0.0975413163446717,-0.115920946496575,0.0966433148761548,-0.138656141287272,0.0714076572377948,-0.0361243331929704,-0.0143469106512056,0.0128864258569637,-0.102851484270737,-0.100198201728767,0.0759529599211074,0.000557410476090783,-0.0746631389750735,-0.0638819057550707,-0.0683229549634425,-0.0975390845734918,-0.0778293052730195,0.0883401460228535,0.10045904724882,-0.0741713707452336,0.0978042622039327,-0.0832187648033915,0.0871280772721425,-0.0776880194199158,-0.0910924099135898,-0.0494690385352455,0.00187885844719682,0.00129064073388186,-0.0328701815189991,-0.0871183895344663,0.0131022826079384,-0.033275645952086,0.0864136476216103,0.12820094088292,-0.0859568983550055,-0.013297178320528,0.130879105486959,-0.10043030955451,0.0921033826164187,0.108190729011089,0.0167779314482423,0.0495343138124968,0.00874611594556957,0.0829800158504553,0.0181027592949642,0.0804429766852441,0.0624974769585341
"RIL_15",0.0610477097398931,0.0141772284170634,0.0900798886695155,0.110572154308835,0.083947124454991,-0.153052557436519,0.0407219152662569,0.0964143848419001,-0.0735363547427083,-0.0241803622877692,-0.0906437309210779,-0.0987604208516851,-0.0923532035833951,0.0560017872900912,0.0712169001916594,0.00354479335548094,0.0824273197721303,-0.0923354804149629,-0.0355570148900804,0.0268332514354794,0.0773596387299023,0.0888824844027079,0.00155224425894198,0.0553830305416286,0.101761131565828,-0.00587811994779427,-0.0836284597425717,-0.043014548325571,-0.117490629791544,0.0839363411953729,0.00549889794770901,0.0827242365638767,-0.0874630283656082,0.0958374716332498,0.147919708070484,-0.130870521261144,-0.0703130469696309,0.12257848450727,-0.109912598604523,-0.0973278261074065,-0.0269103749512202,-0.0260891813439465,0.0492604383234788,-0.0428648075569231,-0.0619252854796066,-0.0833239841637674,0.107322655180757,-0.378056281096521,-0.118668924068203,0.00228665036949212
"RIL_150",0.116210795997043,0.133526753257732,-0.0937362287143233,0.122849920863764,0.0982766476764905,0.0855390086812566,0.0786575527490692,-0.101414469637247,-0.0414390438228991,-0.0609437433124916,-0.0441261203660975,-0.0881815101331266,-0.111832920900815,0.0436162630894483,-0.0372377120493995,-0.0548707224324067,-0.0452168875422541,0.109296471728109,0.0683602381302699,-0.0956480034452858,0.0792575114009489,0.0988470635382563,-0.105220978302712,0.111478126668244,-0.0880050531729582,-0.139809207865569,-0.0369143821282926,0.13071069321269,0.10026363698336,0.078658710286348,0.0568116767016839,0.101596649881087,-0.0849771457246899,-0.0413515666176991,0.0425849756571176,-0.104742133307785,-0.0719287696798871,-0.0647412961243542,-0.129013139044066,-0.0802656797976014,-0.10899103345157,0.0973577483739058,-0.0786940430224334,0.0564726256026525,0.0437712733555437,0.0834647097336061,0.112411589611858,0.0452229195098465,0.0917942803980349,0.106124611260788
"RIL_154",-0.0868393708481241,-0.0648421096735619,-0.0975005072654254,0.0473204955235512,-0.0979912175382661,0.075556571046599,-0.0799943552382062,-0.082663586462182,-0.0694489008890016,-0.0268311685809977,-0.0772192252624426,0.106573830090433,0.105376826219814,-0.13646911899734,-0.00678430293064597,-0.0331129786605447,-0.0149525622054421,0.0358111444966436,0.100313146402934,0.0999614751615911,0.0731325363403413,0.0627665374892314,0.0124634742340084,-0.0776689212231861,-0.0851814850970747,0.078182831149885,0.127808592254438,0.0916218335860323,0.0961183622495504,0.102017772785885,0.0390430342228379,-0.0650422064680312,-0.0984932012062969,0.0345500728605535,0.011783789406033,-0.00736144899027597,0.0713689721549044,-0.07298498755868,0.114782454447463,0.102460289479061,0.0556708658798583,-0.108368417617462,-0.094333292996376,-0.0919600665080663,-0.064101833067792,-0.00145042575755397,-0.113371070139512,0.0459139947051019,0.0945597294581826,-0.00846511510443538
"RIL_155",-0.0706441687968159,-0.0100149342603245,0.0530850779952594,0.000771260031439357,-0.105305885897962,-0.123169885829231,-0.130554657445298,-0.0933948042015446,-0.0900525152932495,-0.0327494351096723,-0.106522419878614,-0.0228446272952566,-0.0888497125868636,0.0695532504068609,0.0892408350236946,0.0800434546528336,0.00841570169213476,-0.0585974655860705,-0.108586596173869,-0.0872956479297474,0.0897129304421511,0.087453468867428,0.1087885537034,0.10290303546518,0.127001907333484,0.00523406490795059,-0.0886625569261565,-0.0837389653695625,0.0893596423404974,0.0736471422278102,0.0587744151345842,-0.119528559145021,-0.0917287651080635,0.123562241744394,0.130994505915978,-0.00419116056531167,0.126883847353171,0.114921135471683,0.0614667589284176,0.0947265154163345,-0.118590668040833,0.0902122288522039,0.104823242514138,-0.135117937469808,-0.0412974441266971,-0.0995095319400355,-0.0177844161421626,0.00827149867970816,-0.131570978310952,-0.115264561080103
"RIL_16",0.104918200339375,0.128990606357821,-0.0839485139084669,0.121330763362895,0.0899533999058015,0.0806223666353788,0.0718953630673519,-0.103053470568079,-0.0569532996428746,-0.0881947911527561,-0.113163315272516,-0.0978527014037454,-0.0994996978824851,0.039942053827652,-0.056589153209418,-0.0258884393279689,-0.0165687835386309,0.0946148580371067,0.0566374125528832,-0.0918302302155314,0.0863093547681837,0.100000904404855,-0.100270696680522,0.113128177863776,0.0648590427175829,-0.137475035327931,-0.0475239000745027,0.126165219779388,0.0952220705912111,0.0960746250733482,0.0398444944403985,0.0995634597128716,-0.0823750945776516,0.0460928333251973,0.0833246528666559,-0.111573619595883,-0.0800232872925592,-0.0623959148783367,-0.108754489425208,-0.0884262494473041,-0.118597841813949,0.0853153541038307,-0.0873350871806053,0.0211184388008276,0.0383271894851729,0.0679940043919706,0.111515653961578,0.0256578079918276,-0.0791383311551008,0.109038087043433
"RIL_164",-0.0884887611714206,-0.0985430074719219,0.135134143036301,0.0365364814407899,0.0896110807133442,-0.0999726274640424,0.0564565403768098,0.111015973396982,0.100789668011633,0.00674679317668244,0.121774604618241,0.0125463087340401,-0.0879769019909701,0.0422839270860223,0.11849304138868,-0.0231667850187008,-0.0197915491558735,0.105911877952119,-0.074344539765982,0.131216901479155,0.10548546459987,0.104174675897693,0.0927761628010856,0.107057840372199,0.118176347379524,0.0940225481032411,-0.0594045711232471,-0.079716103108511,-0.148071152707106,-0.137162976415363,-0.049517837153987,-0.145825623204183,-0.105286130776806,0.024831649250841,-0.0360452529208727,-0.0790617798760193,-0.0907583478817771,0.105377455062701,-0.0236628331621107,-0.106512772605308,-0.106438587024827,-0.121146937863493,0.0483239489083526,0.0986617038415891,0.0913956306221961,-0.181683523004464,-0.0377586724743776,-0.00479734245562054,-0.14683224075774,-0.109921098165819
"RIL_166",0.0889959372019374,0.132711115219512,0.00169527470442657,0.123737667171713,-0.041408393065724,0.03858685458463,0.0601562625251881,0.0393407041764537,-0.0566380231953638,-0.0781089368627484,-0.0757772960338163,0.100986810732339,-0.0507109545290611,0.0853481152438685,0.171728031604062,-0.0599622517596241,-0.0216384854840308,-0.0703206361820118,0.0932529760620558,0.0884252310215466,0.0837588447568804,0.0984213831194879,0.0888636255224015,0.0988563511093825,-0.0771470104781888,-0.112783477729467,-0.0653356849173563,-0.0684394372826814,-0.00113024608113911,0.104015675698836,0.0648627131807403,-0.116840081464016,-0.0937907549779245,0.0232088584906034,0.0322746949160661,-0.0979878249820236,-0.0573751124402823,-0.0348012105940267,0.014607482494055,-0.0507613174889827,-0.107859845619795,-0.0796906826431756,-0.094448297453335,0.0207191984560417,0.0417339141921148,-0.120575217391416,-0.0979046373549671,0.0341548804489866,0.0814289693925215,-0.0100539186365062
"RIL_171",0.0181421176139432,-0.0595436741995134,0.103274749577995,0.125889886183377,-0.123711168820476,-0.124715855576575,0.029747653425537,-0.0535195012358852,-0.054627513953284,-0.0958900924120582,-0.101775152797334,0.101597987378749,-0.0982127352906055,0.0733657463993249,-0.0278086237429778,-0.0542013371919729,-0.0262765253003881,-0.0546222295553815,0.0884997240322035,-0.0240837046425893,0.0735051861664581,0.0899164416908789,-0.095390774055378,-0.111702980022944,0.0494583223374706,0.0626090592901831,-0.0792175511988349,0.0626382974891286,0.0328974959582471,0.056810455322872,0.091862165436358,-0.0647106469177793,-0.0721230858648092,-0.0613143083480052,-0.112253470863406,-0.113351926015803,-0.0420111692275426,0.145770608623516,0.0715433471373805,0.105486494796744,0.103851587601773,-0.0207832944454297,-0.094598751893038,0.0599465273520387,0.0968574895155861,0.0588692578744459,-0.0669839190924356,0.033153975157141,-0.0384257718050959,0.0938425171187208
"RIL_174",-0.0957702648298249,-0.0642047326910706,0.129674417305506,-0.074912444647831,-0.0139095722486495,0.023590003844935,0.0737979762345176,-0.0758884572977487,-0.00899249278108733,0.0713617860361572,0.0751235070927967,0.122028886924042,0.0229667304710579,0.0519475204360366,-0.0583664569143,0.0387721619301706,-0.0213673634059628,-0.0682929822708941,-0.0970258271505894,-0.0976814807457995,-0.0254265061746443,-0.0794346562379726,-0.0972274490045233,-0.109644662185193,-0.0902999541044969,0.088613698628326,-0.0315044738723025,0.132040611042104,0.0913870806381764,-0.0640611181324192,-0.0163053362564816,0.088109597569979,0.0844811165795019,0.0375823371721822,-0.0642132193055878,0.055478490048311,-0.0622905803401062,-0.067491049295694,0.0876322590220593,0.034634592335193,0.125818644219506,0.102597729163469,0.102082669746592,-0.00809372260886522,0.0164098814481247,0.0663850000047256,-0.0985511077252632,0.0423113077947564,0.10442986465518,0.110315848100563
"RIL_175",-0.0871702711373497,0.0311763333608368,-0.0945531029268982,-0.097405495251935,0.0979778476904808,0.101709144554219,-0.0400085347501489,-0.0882430304434268,-0.0462534284610495,-0.00980138989094341,-0.0589612051370912,-0.0566116653910935,-0.0925550265390842,-0.121875779449487,-0.0796728705719933,0.13052868885803,0.0487051028326791,-0.0547524823488949,-0.0787873232114893,-0.0900221441954964,-0.11307691659506,0.0559405144686685,0.116687339506593,-0.00171047539212561,0.124669900510049,-0.0381774997651954,0.130744715497725,0.125641700810561,0.0997217077472587,0.0365630484505748,0.039349370218266,-0.102299250915453,0.0944449877438259,-0.0151329549737793,-0.00236896466476869,0.105900792509474,0.0577827108706706,-0.0698995254402494,0.0372288831051102,-0.0965342559655457,0.00109210261021994,0.0922850242243544,0.0825498032053406,0.00788709589096235,0.0329089264156059,0.0785263312268139,0.0530226831127453,0.0366820889260575,-0.103703112512317,-0.111520294043369
"RIL_176",0.100898173307723,-0.0976551132564859,-0.0936016981846945,-0.103336546944538,-0.117865780501781,-0.104500166808638,-0.150162945115226,-0.106128330306543,-0.0508090656852314,0.120593778590713,0.0479410907584261,0.0388514803140163,0.111100762307909,0.065803062493735,-0.0256029520763287,0.142167053206516,0.0878818842798377,-0.106916836103102,-0.119257929290139,-0.0886613905974857,-0.116862707099617,-0.0348866687093836,-0.0746314340345903,-0.128612907971216,0.11374145981081,0.0979313275829094,-0.0962378198860128,-0.0966631642969592,0.0777329273622828,-0.0376348255208543,-0.0968373389690112,0.00488764257303359,0.0328176331220357,0.141808950916238,-0.0650332866930963,0.0711138432725993,0.124004880710369,0.0979487469242773,-0.0353296499571028,0.106332799478154,0.126672940411585,0.077090603975372,0.0973312081103664,-0.109695998304145,-0.103387679307751,-0.00643472422123344,-0.10134419628693,0.00140018867874712,-0.129156309721401,0.0393514602582828
"RIL_182",0.0972866003193566,-0.0630533128234016,0.104505375840051,0.121658180133646,-0.113336456468082,-0.129482051351674,-0.138711772216479,-0.0963942814488869,-0.0454596511657699,-0.0312071482000876,-0.0214134838556479,-0.088854581630653,0.104404130864015,0.0681907209764399,0.122176267567605,-0.0357240946268985,-0.0304179286119909,-0.0799027480230521,0.0917644320549283,0.0973894664712262,-0.0394610666783274,-0.116804465127489,-0.102102944624451,0.0691433528426934,-0.0397869011281388,0.0865151981034262,-0.0796475960898401,-0.0640271117841364,0.0954462058979939,0.0730119629760953,-0.0328380066776712,-0.0499173043418222,0.0953867381498846,0.0991728701305092,0.108376838725637,-0.124446776132678,0.128886631106764,0.120666100099364,-0.0127888040531146,0.124250290115968,-0.0580501435783115,-0.0946214356172893,-0.098268703234704,-0.0717429253491364,-0.0846641165172474,-0.117713691095626,0.0687027270518372,0.00743811032539326,0.0182242016799205,0.0926100283920118
"RIL_183",-0.0962132532269004,-0.038224301149086,-0.0866125660514958,-0.0828174837891502,-0.107166415031647,0.0858073706483889,-0.0151877324403015,-0.07641621580415,-0.0908028506552587,-0.131933635549502,-0.147325935595865,0.097218937740992,0.109109805159371,0.0737328458769672,-0.0749987789030188,-0.0585841834943356,-0.109589099852465,0.136311009751074,0.105236808266417,0.0882632281610427,0.0905636142230741,0.0622162457895005,0.117507780719771,0.0913647963190484,-0.0779556952675696,0.0742159053344101,-0.077035949238954,-0.0773513701761982,0.085540697830012,0.109619145336662,0.0491595369335837,0.099172362696099,-0.0816768261023,0.13056438350546,-0.0461736686077139,0.0946908061574392,-0.0259886578643079,-0.0520079291343811,0.133946126149887,0.107804640322151,-0.111963833146401,-0.0972813566500725,-0.086396645598287,-0.133929641443189,-0.0619433823457941,0.0591335058902905,-0.0915671588777951,0.0387814358568444,0.0667947602446014,-0.0770746460782369
"RIL_184",0.0652667407530111,-0.0871952174659532,-0.0915833691449276,-0.096236280341189,0.0988376780078542,0.103282242006647,0.0961321328010441,-0.0779816579719594,-0.00412781838552256,0.0630548592190581,0.098887884199941,-0.0901489042222819,0.0555884100529355,-0.11051106573853,-0.0668413384175329,-0.0152524035256136,-0.0294776944385361,-0.0864789016304071,-0.0721604587306483,-0.0945830341776821,-0.131097722659438,-0.103190306742444,-0.0949197805119715,-0.0817368913151991,-0.0804195879359099,0.0873957042383164,0.14099894219568,0.124732348494077,0.0930321893971633,-0.0761898799342497,0.0200476747242529,-0.139856606272774,0.120168093923786,-0.127004885921424,-0.0881407266756006,0.104706597813941,-0.0632194262594333,-0.083880982585662,-0.00485820152176071,-0.0887628116463218,0.107413678414461,0.0981733396755557,0.0932412373715227,0.0514229172941531,0.100465196659937,0.0829093357385689,0.0752246049311685,0.0416300524602681,0.105681089304329,0.106036036709635
"RIL_187",-0.00581653253684783,-0.0975034875193407,0.068599188705753,0.0997634404084438,0.0789244921493205,0.0636569553901438,0.0673094698985337,-0.105538713812667,-0.00187861647296496,0.173173735291815,0.0930695128839964,0.0795640982970498,-0.00840225668859225,-0.0956740646339483,0.0282612356928303,0.188176243050238,0.219758092918027,-0.0992188264038062,0.0749113189385593,0.0969817494101099,0.0881528766762792,0.0918688104359272,0.0975000410729774,0.0420050279018101,0.112333521206095,0.0896828850616568,0.0288055417380546,0.0958026670494052,0.0581167784910605,-0.112188330769501,-0.184104124166523,0.0626640114597667,-0.0958418636227415,0.0546557284193952,-0.0157499368782133,-0.113668104569716,-0.0849229486825191,-0.0776451786560529,-0.0472806978901125,-0.0896970375208313,-0.0186477846916,-0.107571644405396,-0.0920306088403422,-0.0842717843938726,-0.147075414523488,-0.0440565757222397,-0.11757038886921,0.00987768590644866,-0.117226903331957,-0.110226078299824
"RIL_190",0.101094332422036,-0.0876953981644491,0.0213498365165386,0.122036477676246,0.0945005837788383,0.0685920709064603,0.0672118592806249,0.108439052492793,-0.0275821935254462,-0.000668888231140459,0.0261329348253456,-0.0202279348171219,0.105932145121708,-0.137535078955596,-0.0834815757682836,-0.0651198874513393,-0.0856130437553807,0.109338179453287,0.087982346498796,-0.0422199603313505,-0.116334414644655,-0.126176910364884,0.0982126619523823,0.11344049907942,0.124215319156649,0.103032368368602,0.102657255761135,0.119035571918405,-0.0901569906475259,0.0375799669759688,-0.00191443131244817,-0.135746575955553,0.122619047592647,0.126204131447079,0.223706902379459,-0.108935283124648,-0.0835959299858378,-0.0775706581357741,-0.0958269159193545,-0.0841131096894665,-0.0918776044010519,0.00748027003119931,-0.0853068127622371,-0.0559622986968903,-0.0527975797467901,0.054406907566758,0.022264732463032,-0.357611161213202,-0.121851733917074,-0.122530619070096
"RIL_193",0.103653933874879,0.120606832941412,-0.0969581051654164,-0.104782877474265,0.0987125849694755,0.096005783743853,0.0821768305948312,-0.103533439932507,0.00622162948562614,-0.0243376654406823,0.0405208495212818,-0.0902725540740852,-0.0974911748665642,-0.083122532294052,-0.087466962108365,-0.0624636396727661,-0.0827490797730591,-0.0764986780918432,-0.057622080671356,-0.0685671881465159,-0.112556979578762,-0.0865213686301473,-0.106951721878013,-0.0272051070121072,-0.0716867541924869,-0.130772937838413,0.0344369177144599,0.111767434489204,0.0964576364755745,0.0105791896298253,0.0371308091775818,-0.0238234847696457,0.120177963279486,-0.0645358079773042,0.0231875747098481,0.102544299202381,-0.0715195266675331,-0.0815939299610178,-0.128698444084742,-0.0981190813031109,0.0212093825115974,0.053015079762262,0.0787786526345313,0.0594576499738723,0.0699261312066074,0.0757123080479884,0.108013990167947,0.035363657276016,0.0715950560627902,0.0981307317413883
"RIL_198",0.0847868491210142,-0.0809163850713826,0.0316459408478753,0.119168403700138,-0.131478627434328,-0.114957414227031,-0.129625717972047,0.112902879083254,-0.000293557657091888,-0.0653306146045456,0.0350616572825406,0.0892484104812055,-0.0218243579596703,0.0845609279905194,-0.0145567482959677,-0.186751343067806,-0.122939693624455,-0.0850441532754612,-0.0953649921904526,-0.0982678747131777,0.0810799385365547,0.0986862265035539,-0.036163641980037,-0.0170358461038812,0.130418490023138,0.0729273554309354,-0.0696324313145649,-0.0885011347280666,-0.119997174116313,-0.0191570591975498,0.0989616315367794,-0.0776409827898056,-0.0791310002442693,-0.0313334549186322,-0.109143938190195,-0.107236267875125,0.140827223704366,0.133763622987471,0.00297172899718696,0.11977834467469,0.0297073647710766,0.0909887467961051,0.0999463572322644,0.0929984121425051,0.139789989555927,0.0414355810407603,-0.0948013005341126,0.0189627096021801,-0.111975524244632,0.0406433072036875
"RIL_199",0.103102440306107,-0.0900579501546508,-0.105453618485069,-0.0211667440941987,0.096749887456946,-0.13482916961073,0.0548846568818174,-0.107238506394234,-0.0350435538839618,-0.0206673882748704,0.00680999985830327,-0.0304715896883101,-0.0986621923458054,-0.0982881475565094,0.00058057667015814,-0.0107591036641089,-0.0523486702517467,-0.00854918626963134,-0.104101394867203,-0.0961320364018102,0.0846640556123434,0.0953235932193173,-0.00198626051275383,0.106718660816939,0.0665718473103913,0.0869833712050935,0.0516255375556059,0.122292723461224,0.0864097475120527,0.0254304424993188,-0.00247220071445703,0.0805162980720086,-0.0838987720130714,0.0398514896057233,0.0669008771703497,0.0134773682791627,-0.0658090074714211,0.134018567105998,-0.120888226589837,-0.103133778926025,-0.106989204340106,0.0989827836591144,0.0959937141078529,0.027783821173172,0.0153013614897504,-0.0241146441632174,-0.0178418537278987,-0.373259993972819,-0.090589984252875,-0.0467218121635888
"RIL_2",0.0593313177302805,0.124950569286244,-0.0932473750154537,-0.0951982868859069,-0.0657675006370635,0.070559492528556,0.0784196706881908,-0.0975664707882398,-0.0309300650711568,0.116061559605767,0.0636865952079256,0.0751594419533854,0.0885612884880984,0.066558859845818,0.169297738123544,0.151529257118136,0.0921521786058041,-0.0946544905890733,-0.0384635619755651,0.100256363410306,-0.125287899566902,-0.125049956506666,0.103572485774391,0.0983882979894826,0.118464157338225,-0.135117710307936,-0.0745794736761766,-0.110853068321598,0.0864216476325178,-0.0218463835937441,-0.0683160072981372,-0.103097723443116,0.114138392610216,0.0260510430483642,0.0747807032256165,0.0887445334356409,-0.0754145535231129,-0.0795774925092274,-0.0664092382382243,0.0188176868028144,-0.117679768614646,-0.103804096633358,0.0217978675370873,-0.0789857688905473,-0.0897225569136173,-0.192965103569531,-0.127841238386875,0.0167427526795455,-0.123036903732189,-0.113055562433499
"RIL_201",-0.101413888283566,-0.0946337080632754,0.104817144088567,0.108099047670976,0.0407062724819695,0.0846129970526303,0.0698659087471112,-0.0858779256128192,0.145547368235223,-0.0337686099266929,0.0557881173940248,0.0901060219147686,0.0727157573219038,-0.151919034308716,-0.0811190739382052,-0.0571734538285349,-0.0174771635019471,-0.100964498271995,0.0899382399552826,0.110682665938761,-0.0357107670781404,-0.0620793871162682,0.119715083212337,-0.113209966022904,0.116480214400725,0.0680622784345952,0.122783989812006,0.122865460987114,0.00768973753057034,-0.0145558377652357,-0.054809990850639,-0.0806777882127307,-0.0117205812300361,-0.0064068667679221,0.119706562658492,-0.125539640874964,-0.0883923218673608,-0.105195796307196,0.102795837377714,-0.0867245778457543,0.107386695954766,-0.09012160638626,-0.106126630609067,0.0990688717769901,-0.0445232764181177,0.0736472981646677,-0.100371867532985,0.014424233125608,-0.121513100643319,-0.121438569487812
"RIL_204",-0.104803313330381,0.122939163623286,0.0124309122617646,0.104058736467004,-0.105078505163546,-0.0520513297209294,-0.0953516216966148,-0.0531632349969205,0.0666608682965382,0.17363082496918,0.168663304286185,-0.0942708514145879,-0.117508617429368,0.0559085739257985,-0.0706570056336361,-0.088867524204325,0.0183999433490329,0.0790841608527423,-0.111858207227048,-0.108430011201116,0.0857904604058587,0.107546686905966,0.107049919729153,0.0180339036378208,-0.0351663071458445,-0.129479870341971,-0.0492400964167916,-0.0987043330135967,-0.00450624870256409,-0.204731246501935,-0.161179335391892,0.0090459755147519,-0.0834549833080851,0.0110226375853737,-0.137259895638067,-0.111266925997133,0.1066769455468,0.0334214432907669,0.0881508167851463,0.120017953919264,-0.00912226006874837,0.0689527265143591,0.0872699755420314,0.0346248465252494,0.00285327007745845,0.0647414998658525,0.10054139702757,0.00601373240456745,0.0494832566128605,-0.0966674931411007
"RIL_205",-0.0849262433856517,-0.0947146467409931,-0.0989425565500677,-0.0984458957076311,0.0867823376756848,-0.0603678477891871,0.0456287144357296,-0.109675047906789,-0.0126762975489205,0.124178267155379,0.0625255567166609,0.0898162774467327,0.0882574040863262,0.0736158817942489,0.167074942440748,0.201937845418064,0.165312665964976,0.120769770011915,0.0901870623177216,0.115022438284381,0.0758896962353206,0.0478199736656323,0.0998348583241595,0.0932053033482095,0.124679130326534,0.088798890233378,-0.0785571908936958,-0.0352351059321838,0.0963601337863423,-0.0173898508659591,-0.0383997433194087,-0.13784373143533,-0.0908115049141456,-0.0340744510007652,0.0105897959548929,0.0888574150728371,-0.0519576245843447,0.122882432274955,0.0171192350002106,-0.0922207408574895,-0.0919914565339149,-0.119899776253135,-0.0998927219420063,-0.103034675268943,-0.0885450212157945,-0.16038336658074,-0.118897741480572,0.0356629150037138,-0.110515611090649,-0.112311719966082
"RIL_206",-0.0642896157374459,0.0366237443171396,-0.0923283024383169,0.0805385808119729,0.0511908181399282,0.0401531174735848,0.083528952998905,0.120291624091082,-0.0205965629723874,-0.0682165019796262,-0.0150289666958859,-0.101946988274255,-0.0989740932844569,0.0879346948898026,0.0950824961259391,-0.0492707864143408,-0.0383626345645872,-0.0790736082452167,-0.087699198282063,-0.0894885311951135,0.0621920939672873,0.104740345511877,-0.115568921966794,0.10368811307461,0.127092950322304,-0.0293278428910919,-0.0552865384605735,-0.0747877723659642,-0.110754367935062,0.011689068955331,0.0995167441100422,0.0411300763453256,-0.102667357668939,-0.111502633349875,-0.0776822483228108,-0.031382980962823,-0.0589612036185153,-0.0131567566850866,0.0301863043733827,-0.0718899626302162,-0.0966492812283444,0.0902989149915632,0.0910983508974855,0.117889934019003,0.160081344287883,-0.0508347727294498,0.110036494928441,0.046990588574074,-0.0889799837087447,0.0947567672806294
"RIL_207",0.112692924900505,0.116500487820027,-0.00245108539265596,0.0417288862648828,0.0881554725162235,0.0859090117129616,0.0700932465381536,0.079860376216486,-0.0521345468444284,-0.0292686225508789,-0.0519349065676915,0.0982932120133815,0.0718833879236028,-0.139376379321947,0.120231513183752,0.00358766256647184,-0.0104564082756682,-0.00736256390352957,-0.104763569222298,0.0575341935656357,0.0766978707023498,0.063559008488811,-0.0736252667503604,0.00736859929525495,0.11138618764121,-0.121347736534957,0.124808443537171,0.0819657304614355,-0.0892759250338542,0.0987329955373428,0.0405487341957863,0.0575315406474597,-0.0886192356850143,0.0323597546553013,-0.103661246221287,-0.04599746815279,-0.0817852583012451,-0.0810505346914474,-0.115632987255486,-0.0913693278267981,-0.0454508338698466,-0.0522111691150207,0.0977821325335482,-0.028143396736929,0.00269036863390407,-0.120473733205651,-0.110376551957608,0.0104458083520453,-0.107118840982103,0.114176680366471
"RIL_208",-0.105308670428197,-0.0683203018284679,-0.0434879603384782,-0.0292740686703592,-0.135937004874063,-0.129823180732478,-0.123841227406462,-0.0577758664091363,0.0567229383488662,-0.0275648664084864,0.0577444220115416,-0.096946874080732,-0.106836103253996,0.0470875578048035,-0.0751720847666492,-0.0545332902621084,-0.0516167378820317,-0.102937941823794,0.0150073882258021,-0.0702842714754554,0.0232643764680403,0.0995983149516934,-0.104321763132236,-0.0488857672063912,-0.0888850540503457,0.089230040742659,-0.0446534857996181,0.132739099352888,0.0386506803367269,-0.040598230136104,-0.0388467651592129,-0.155488135314856,-0.0644399018377823,-0.0044495060946252,0.115567896368625,0.000272183310597315,0.136822831448145,0.112126152327719,0.13655281153267,0.0979265976011034,0.0357149849863492,0.108093262223176,0.0180794407215055,0.131247134253977,0.0370436438693883,0.0771818739609436,0.11379092573985,0.0285815473991862,0.0772869370012986,0.0758688764559586
