trait,eigen_eQTL_candidate,min_eQTL_LOD,max_eQTL_LOD
UN_MEblue,Bra010002,2.609122828866624,4.392020358793429
UN_MEblue,Bra010003,2.609122828866624,4.392020358793429
UN_MEblue,Bra010004,2.609122828866624,4.392020358793429
UN_MEblue,Bra010005,2.609122828866624,4.392020358793429
UN_MEblue,Bra010006,2.609122828866624,4.392020358793429
UN_MEblue,Bra010007,2.609122828866624,4.392020358793429
UN_MEblue,Bra010008,2.609122828866624,4.392020358793429
UN_MEblue,Bra010009,2.609122828866624,4.392020358793429
UN_MEblue,Bra010010,2.609122828866624,4.392020358793429
UN_MEblue,Bra010011,2.609122828866624,4.392020358793429
UN_MEblue,Bra010012,2.609122828866624,4.392020358793429
UN_MEblue,Bra010013,2.609122828866624,4.392020358793429
UN_MEblue,Bra010014,2.609122828866624,4.392020358793429
UN_MEblue,Bra010015,2.609122828866624,4.392020358793429
UN_MEblue,Bra010016,2.609122828866624,4.392020358793429
UN_MEblue,Bra010017,2.609122828866624,4.392020358793429
UN_MEblue,Bra010018,2.609122828866624,4.392020358793429
UN_MEblue,Bra010019,2.609122828866624,4.392020358793429
UN_MEblue,Bra010021,2.609122828866624,4.392020358793429
UN_MEblue,Bra010022,2.609122828866624,4.392020358793429
UN_MEblue,Bra010023,2.609122828866624,4.392020358793429
UN_MEblue,Bra010024,2.609122828866624,4.392020358793429
UN_MEblue,Bra010025,2.609122828866624,4.392020358793429
UN_MEblue,Bra010026,2.609122828866624,4.392020358793429
UN_MEblue,Bra010027,2.609122828866624,4.392020358793429
UN_MEblue,Bra010028,2.609122828866624,4.392020358793429
UN_MEblue,Bra010029,2.609122828866624,4.392020358793429
UN_MEblue,Bra010030,2.609122828866624,4.392020358793429
UN_MEblue,Bra010031,2.609122828866624,4.392020358793429
UN_MEblue,Bra010032,2.609122828866624,4.392020358793429
UN_MEblue,Bra010033,2.609122828866624,4.392020358793429
UN_MEblue,Bra010034,2.609122828866624,4.392020358793429
UN_MEblue,Bra010035,2.609122828866624,4.392020358793429
UN_MEblue,Bra010036,2.609122828866624,4.392020358793429
UN_MEblue,Bra010037,2.609122828866624,4.392020358793429
UN_MEblue,Bra010038,2.609122828866624,4.392020358793429
UN_MEblue,Bra010039,2.609122828866624,4.392020358793429
UN_MEblue,Bra010138,2.609122828866624,4.392020358793429
UN_MEblue,Bra010139,2.609122828866624,4.392020358793429
UN_MEblue,Bra010140,2.609122828866624,4.392020358793429
UN_MEblue,Bra010141,2.609122828866624,4.392020358793429
UN_MEblue,Bra010142,2.609122828866624,4.392020358793429
UN_MEblue,Bra010143,2.609122828866624,4.392020358793429
UN_MEblue,Bra010144,2.609122828866624,4.392020358793429
UN_MEblue,Bra010145,2.609122828866624,4.392020358793429
UN_MEblue,Bra010146,2.609122828866624,4.392020358793429
UN_MEblue,Bra010147,2.609122828866624,4.392020358793429
UN_MEblue,Bra010148,2.609122828866624,4.392020358793429
UN_MEblue,Bra101389,2.609122828866624,4.392020358793429
UN_MEblue,Bra101390,2.609122828866624,4.392020358793429
UN_MEblue,Bra010149,2.609122828866624,4.392020358793429
UN_MEblue,Bra010150,2.609122828866624,4.392020358793429
UN_MEblue,Bra010151,2.609122828866624,4.392020358793429
UN_MEblue,Bra037419,2.609122828866624,4.392020358793429
UN_MEblue,Bra037420,2.609122828866624,4.392020358793429
UN_MEblue,Bra101391,2.609122828866624,4.392020358793429
UN_MEblue,Bra037421,2.609122828866624,4.392020358793429
UN_MEblue,Bra037422,2.609122828866624,4.392020358793429
UN_MEblue,Bra037423,2.609122828866624,4.392020358793429
UN_MEblue,Bra037424,2.609122828866624,4.392020358793429
UN_MEblue,Bra037425,2.609122828866624,4.392020358793429
UN_MEblue,Bra037426_Bra037427,2.609122828866624,4.392020358793429
UN_MEblue,Bra037428,2.609122828866624,4.392020358793429
UN_MEblue,Bra037429,2.609122828866624,4.392020358793429
UN_MEblue,Bra037430,2.609122828866624,4.392020358793429
UN_MEblue,Bra037431,2.609122828866624,4.392020358793429
UN_MEblue,Bra037432,2.609122828866624,4.392020358793429
UN_MEblue,Bra037433,2.609122828866624,4.392020358793429
UN_MEblue,Bra037434,2.609122828866624,4.392020358793429
UN_MEblue,Bra037435,2.609122828866624,4.392020358793429
UN_MEblue,Bra037436,2.609122828866624,4.392020358793429
UN_MEblue,Bra037437,2.609122828866624,4.392020358793429
UN_MEblue,Bra037438,2.609122828866624,4.392020358793429
UN_MEblue,Bra037439,2.609122828866624,4.392020358793429
UN_MEblue,Bra037440,2.609122828866624,4.392020358793429
UN_MEblue,Bra037441,2.609122828866624,4.392020358793429
UN_MEblue,Bra037442,2.609122828866624,4.392020358793429
UN_MEblue,Bra037443,2.609122828866624,4.392020358793429
UN_MEblue,Bra037444,2.609122828866624,4.392020358793429
UN_MEblue,Bra037445,2.609122828866624,4.392020358793429
UN_MEblue,Bra037446,2.609122828866624,4.392020358793429
UN_MEblue,Bra101392,2.609122828866624,4.392020358793429
UN_MEblue,Bra037447,2.609122828866624,4.392020358793429
UN_MEblue,Bra037448_Bra037451,2.609122828866624,4.392020358793429
UN_MEblue,Bra037449,2.609122828866624,4.392020358793429
UN_MEblue,Bra037450,2.609122828866624,4.392020358793429
UN_MEblue,Bra037452_Bra037454,2.609122828866624,4.392020358793429
UN_MEblue,Bra037453,2.609122828866624,4.392020358793429
UN_MEblue,Bra101393,2.609122828866624,4.392020358793429
UN_MEblue,Bra037455,2.609122828866624,4.392020358793429
UN_MEblue,Bra037456,2.609122828866624,4.392020358793429
UN_MEblue,Bra037457,2.609122828866624,4.392020358793429
UN_MEblue,Bra037458,2.609122828866624,4.392020358793429
UN_MEblue,Bra037459,2.609122828866624,4.392020358793429
UN_MEblue,Bra037460,2.609122828866624,4.392020358793429
UN_MEblue,Bra037461,2.609122828866624,4.392020358793429
UN_MEblue,Bra037462,2.609122828866624,4.392020358793429
UN_MEblue,Bra101394,2.609122828866624,4.392020358793429
UN_MEblue,Bra037463,2.609122828866624,4.392020358793429
UN_MEblue,Bra037464,2.609122828866624,4.392020358793429
UN_MEblue,Bra037465,2.609122828866624,4.392020358793429
UN_MEblue,Bra037466,2.609122828866624,4.392020358793429
UN_MEblue,Bra037467,2.609122828866624,4.392020358793429
UN_MEblue,Bra037468,2.609122828866624,4.392020358793429
UN_MEblue,Bra037469,2.609122828866624,4.392020358793429
UN_MEblue,Bra037470,2.609122828866624,4.392020358793429
UN_MEblue,Bra037471,2.609122828866624,4.392020358793429
UN_MEblue,Bra037472,2.609122828866624,4.392020358793429
UN_MEblue,Bra037473,2.609122828866624,4.392020358793429
UN_MEblue,Bra037474,2.609122828866624,4.392020358793429
UN_MEblue,Bra037475,2.609122828866624,4.392020358793429
UN_MEblue,Bra037476,2.609122828866624,4.392020358793429
UN_MEblue,Bra037477,2.609122828866624,4.392020358793429
UN_MEblue,Bra037478,2.609122828866624,4.392020358793429
UN_MEblue,Bra037479,2.609122828866624,4.392020358793429
UN_MEblue,Bra037480,2.609122828866624,4.392020358793429
UN_MEblue,Bra037481,2.609122828866624,4.392020358793429
UN_MEblue,Bra037482,2.609122828866624,4.392020358793429
UN_MEblue,Bra037483,2.609122828866624,4.392020358793429
UN_MEblue,Bra037484,2.609122828866624,4.392020358793429
UN_MEblue,Bra037485,2.609122828866624,4.392020358793429
UN_MEblue,Bra037486,2.609122828866624,4.392020358793429
UN_MEblue,Bra037487,2.609122828866624,4.392020358793429
UN_MEblue,Bra037488,2.609122828866624,4.392020358793429
UN_MEblue,Bra037489,2.609122828866624,4.392020358793429
UN_MEblue,Bra037490,2.609122828866624,4.392020358793429
UN_MEblue,Bra037491,2.609122828866624,4.392020358793429
UN_MEblue,Bra037492,2.609122828866624,4.392020358793429
UN_MEblue,Bra037493,2.609122828866624,4.392020358793429
UN_MEblue,Bra037494,2.609122828866624,4.392020358793429
UN_MEblue,Bra037495,2.609122828866624,4.392020358793429
UN_MEblue,Bra037496,2.609122828866624,4.392020358793429
UN_MEblue,Bra037497,2.609122828866624,4.392020358793429
UN_MEblue,Bra037498,2.609122828866624,4.392020358793429
UN_MEblue,Bra037499,2.609122828866624,4.392020358793429
UN_MEblue,Bra037500,2.609122828866624,4.392020358793429
UN_MEblue,Bra037501,2.609122828866624,4.392020358793429
UN_MEblue,Bra037502,2.609122828866624,4.392020358793429
UN_MEblue,Bra037503,2.609122828866624,4.392020358793429
UN_MEblue,Bra037504,2.609122828866624,4.392020358793429
UN_MEblue,Bra037505,2.609122828866624,4.392020358793429
UN_MEblue,Bra037506,2.609122828866624,4.392020358793429
UN_MEblue,Bra037507,2.609122828866624,4.392020358793429
UN_MEblue,Bra037508,2.609122828866624,4.392020358793429
UN_MEblue,Bra101395,2.609122828866624,4.392020358793429
UN_MEblue,Bra037509,2.609122828866624,4.392020358793429
UN_MEblue,Bra037510,2.609122828866624,4.392020358793429
UN_MEblue,Bra037511,2.609122828866624,4.392020358793429
UN_MEblue,Bra101396,2.609122828866624,4.392020358793429
UN_MEblue,Bra037512,2.609122828866624,4.392020358793429
UN_MEblue,Bra037513,2.609122828866624,4.392020358793429
UN_MEblue,Bra037514,2.609122828866624,4.392020358793429
UN_MEblue,Bra037515,2.609122828866624,4.392020358793429
UN_MEblue,Bra037516,2.609122828866624,4.392020358793429
UN_MEblue,Bra037517,2.609122828866624,4.392020358793429
UN_MEblue,Bra037518,2.609122828866624,4.392020358793429
UN_MEblue,Bra037519,2.609122828866624,4.392020358793429
UN_MEblue,Bra101397,2.609122828866624,4.392020358793429
UN_MEblue,Bra037520,2.609122828866624,4.392020358793429
UN_MEblue,Bra037521,2.609122828866624,4.392020358793429
UN_MEblue,Bra037522,2.609122828866624,4.392020358793429
UN_MEblue,Bra037523,2.609122828866624,4.392020358793429
UN_MEblue,Bra037524,2.609122828866624,4.392020358793429
UN_MEblue,Bra037525,2.609122828866624,4.392020358793429
UN_MEblue,Bra037526,2.609122828866624,4.392020358793429
UN_MEblue,Bra037527,2.609122828866624,4.392020358793429
UN_MEblue,Bra037528,2.609122828866624,4.392020358793429
UN_MEblue,Bra037529,2.609122828866624,4.392020358793429
UN_MEblue,Bra037530,2.609122828866624,4.392020358793429
UN_MEblue,Bra037531,2.609122828866624,4.392020358793429
UN_MEblue,Bra025426,2.609122828866624,4.392020358793429
UN_MEblue,Bra025425,2.609122828866624,4.392020358793429
UN_MEblue,Bra025424,2.609122828866624,4.392020358793429
UN_MEblue,Bra025423,2.609122828866624,4.392020358793429
UN_MEblue,Bra025422,2.609122828866624,4.392020358793429
UN_MEblue,Bra025421,2.609122828866624,4.392020358793429
UN_MEblue,Bra025420,2.609122828866624,4.392020358793429
UN_MEblue,Bra025419,2.609122828866624,4.392020358793429
UN_MEblue,Bra025418,2.609122828866624,4.392020358793429
UN_MEblue,Bra025417,2.609122828866624,4.392020358793429
UN_MEblue,Bra025416,2.609122828866624,4.392020358793429
UN_MEblue,Bra025415,2.609122828866624,4.392020358793429
UN_MEblue,Bra101398,2.609122828866624,4.392020358793429
UN_MEblue,Bra025414,2.609122828866624,4.392020358793429
UN_MEblue,Bra025413,2.609122828866624,4.392020358793429
UN_MEblue,Bra025412,2.609122828866624,4.392020358793429
UN_MEblue,Bra025411,2.609122828866624,4.392020358793429
UN_MEblue,Bra025410,2.609122828866624,4.392020358793429
UN_MEblue,Bra025409,2.609122828866624,4.392020358793429
UN_MEblue,Bra025408,2.609122828866624,4.392020358793429
UN_MEblue,Bra025407,2.609122828866624,4.392020358793429
UN_MEblue,Bra025406,2.609122828866624,4.392020358793429
UN_MEblue,Bra025405,2.609122828866624,4.392020358793429
UN_MEblue,Bra025404,2.609122828866624,4.392020358793429
UN_MEblue,Bra025403,2.609122828866624,4.392020358793429
UN_MEblue,Bra025402,2.609122828866624,4.392020358793429
UN_MEblue,Bra025401,2.609122828866624,4.392020358793429
UN_MEblue,Bra025400,2.609122828866624,4.392020358793429
UN_MEblue,Bra025399,2.609122828866624,4.392020358793429
UN_MEblue,Bra025398,2.609122828866624,4.392020358793429
UN_MEblue,Bra025397,2.609122828866624,4.392020358793429
UN_MEblue,Bra025396,2.609122828866624,4.392020358793429
UN_MEblue,Bra025395,2.609122828866624,4.392020358793429
UN_MEblue,Bra025394,2.609122828866624,4.392020358793429
UN_MEblue,Bra025392,2.609122828866624,4.392020358793429
UN_MEblue,Bra025393,2.609122828866624,4.392020358793429
UN_MEblue,Bra025391,2.609122828866624,4.392020358793429
UN_MEblue,Bra025390,2.609122828866624,4.392020358793429
UN_MEblue,Bra025389,2.609122828866624,4.392020358793429
UN_MEblue,Bra025388,2.609122828866624,4.392020358793429
UN_MEblue,Bra025387,2.609122828866624,4.392020358793429
UN_MEblue,Bra025386,2.609122828866624,4.392020358793429
UN_MEblue,Bra101399,2.609122828866624,4.392020358793429
UN_MEblue,Bra025385,2.609122828866624,4.392020358793429
UN_MEblue,Bra025384,2.609122828866624,4.392020358793429
UN_MEblue,Bra025383,2.609122828866624,4.392020358793429
UN_MEblue,Bra025382,2.609122828866624,4.392020358793429
UN_MEblue,Bra025381,2.609122828866624,4.392020358793429
UN_MEblue,Bra025380,2.609122828866624,4.392020358793429
UN_MEblue,Bra025379,2.609122828866624,4.392020358793429
UN_MEblue,Bra025378,2.609122828866624,4.392020358793429
UN_MEblue,Bra101400,2.609122828866624,4.392020358793429
UN_MEblue,Bra025377,2.609122828866624,4.392020358793429
UN_MEblue,Bra025376,2.609122828866624,4.392020358793429
UN_MEblue,Bra025375,2.609122828866624,4.392020358793429
UN_MEblue,Bra025374,2.609122828866624,4.392020358793429
UN_MEblue,Bra025373,2.609122828866624,4.392020358793429
UN_MEblue,Bra025372,2.609122828866624,4.392020358793429
UN_MEblue,Bra025371,2.609122828866624,4.392020358793429
UN_MEblue,Bra025370,2.609122828866624,4.392020358793429
UN_MEblue,Bra025369,2.609122828866624,4.392020358793429
UN_MEblue,Bra025368,2.609122828866624,4.392020358793429
UN_MEblue,Bra025367,2.609122828866624,4.392020358793429
UN_MEblue,Bra025365_Bra025366,2.609122828866624,4.392020358793429
UN_MEblue,Bra025364,2.609122828866624,4.392020358793429
UN_MEblue,Bra025363,2.609122828866624,4.392020358793429
UN_MEblue,Bra101401,2.609122828866624,4.392020358793429
UN_MEblue,Bra025362,2.609122828866624,4.392020358793429
UN_MEblue,Bra025361,2.609122828866624,4.392020358793429
UN_MEblue,Bra025360,2.609122828866624,4.392020358793429
UN_MEblue,Bra101402,2.609122828866624,4.392020358793429
UN_MEblue,Bra025359,2.609122828866624,4.392020358793429
UN_MEblue,Bra025358,2.609122828866624,4.392020358793429
UN_MEblue,Bra025357,2.609122828866624,4.392020358793429
UN_MEblue,Bra025356,2.609122828866624,4.392020358793429
UN_MEblue,Bra025355,2.609122828866624,4.392020358793429
UN_MEblue,Bra025354,2.609122828866624,4.392020358793429
UN_MEblue,Bra025353,2.609122828866624,4.392020358793429
UN_MEblue,Bra025352,2.609122828866624,4.392020358793429
UN_MEblue,Bra025351,2.609122828866624,4.392020358793429
UN_MEblue,Bra025350,2.609122828866624,4.392020358793429
UN_MEblue,Bra025349,2.609122828866624,4.392020358793429
UN_MEblue,Bra025348,2.609122828866624,4.392020358793429
UN_MEblue,Bra025347,2.609122828866624,4.392020358793429
UN_MEblue,Bra101403,2.609122828866624,4.392020358793429
UN_MEblue,Bra025346,2.609122828866624,4.392020358793429
UN_MEblue,Bra025345,2.609122828866624,4.392020358793429
UN_MEblue,Bra025344,2.609122828866624,4.392020358793429
UN_MEblue,Bra025342_Bra025343,2.609122828866624,4.392020358793429
UN_MEblue,Bra025341,2.609122828866624,4.392020358793429
UN_MEblue,Bra025340,2.609122828866624,4.392020358793429
UN_MEblue,Bra025339,2.609122828866624,4.392020358793429
UN_MEblue,Bra025338,2.609122828866624,4.392020358793429
UN_MEblue,Bra025337,2.609122828866624,4.392020358793429
UN_MEblue,Bra025336,2.609122828866624,4.392020358793429
UN_MEblue,Bra025335,2.609122828866624,4.392020358793429
UN_MEblue,Bra025334,2.609122828866624,4.392020358793429
UN_MEblue,Bra025333,2.609122828866624,4.392020358793429
UN_MEblue,Bra025332,2.609122828866624,4.392020358793429
UN_MEblue,Bra025331,2.609122828866624,4.392020358793429
UN_MEblue,Bra025327_Bra025330,2.609122828866624,4.392020358793429
UN_MEblue,Bra025329,2.609122828866624,4.392020358793429
UN_MEblue,Bra025328,2.609122828866624,4.392020358793429
UN_MEblue,Bra025326,2.609122828866624,4.392020358793429
UN_MEblue,Bra025325,2.609122828866624,4.392020358793429
UN_MEblue,Bra025324,2.609122828866624,4.392020358793429
UN_MEblue,Bra025323,2.609122828866624,4.392020358793429
UN_MEblue,Bra025322,2.609122828866624,4.392020358793429
UN_MEblue,Bra101404,2.609122828866624,4.392020358793429
UN_MEblue,Bra025321,2.609122828866624,4.392020358793429
UN_MEblue,Bra025320,2.609122828866624,4.392020358793429
UN_MEblue,Bra025319,2.609122828866624,4.392020358793429
UN_MEblue,Bra025318,2.609122828866624,4.392020358793429
UN_MEblue,Bra025317,2.609122828866624,4.392020358793429
UN_MEblue,Bra025316,2.609122828866624,4.392020358793429
UN_MEblue,Bra025315,2.609122828866624,4.392020358793429
UN_MEblue,Bra025314,2.609122828866624,4.392020358793429
UN_MEblue,Bra025313,2.609122828866624,4.392020358793429
UN_MEblue,Bra025312,2.609122828866624,4.392020358793429
UN_MEblue,Bra025311,2.609122828866624,4.392020358793429
UN_MEblue,Bra025310,2.609122828866624,4.392020358793429
UN_MEblue,Bra025309,2.609122828866624,4.392020358793429
UN_MEblue,Bra025308,2.609122828866624,4.392020358793429
UN_MEblue,Bra025307,2.609122828866624,4.392020358793429
UN_MEblue,Bra025306,2.609122828866624,4.392020358793429
UN_MEblue,Bra025305,2.609122828866624,4.392020358793429
UN_MEblue,Bra101405,2.609122828866624,4.392020358793429
UN_MEblue,Bra025304,2.609122828866624,4.392020358793429
UN_MEblue,Bra025303,2.609122828866624,4.392020358793429
UN_MEblue,Bra025302,2.609122828866624,4.392020358793429
UN_MEblue,Bra025301,2.609122828866624,4.392020358793429
UN_MEblue,Bra025300,2.609122828866624,4.392020358793429
UN_MEblue,Bra025299,2.609122828866624,4.392020358793429
UN_MEblue,Bra025298,2.609122828866624,4.392020358793429
UN_MEblue,Bra025297,2.609122828866624,4.392020358793429
UN_MEblue,Bra025296,2.609122828866624,4.392020358793429
UN_MEblue,Bra025295,2.609122828866624,4.392020358793429
UN_MEblue,Bra025294,2.609122828866624,4.392020358793429
UN_MEblue,Bra025293,2.609122828866624,4.392020358793429
UN_MEblue,Bra025292,2.609122828866624,4.392020358793429
UN_MEblue,Bra025290,2.609122828866624,4.392020358793429
UN_MEblue,Bra025291,2.609122828866624,4.392020358793429
UN_MEblue,Bra025289,2.609122828866624,4.392020358793429
UN_MEblue,Bra025288,2.609122828866624,4.392020358793429
UN_MEblue,Bra025287,2.609122828866624,4.392020358793429
UN_MEblue,Bra025286,2.609122828866624,4.392020358793429
UN_MEblue,Bra025285,2.609122828866624,4.392020358793429
UN_MEblue,Bra025284,2.609122828866624,4.392020358793429
UN_MEblue,Bra025283,2.609122828866624,4.392020358793429
UN_MEblue,Bra025282,2.609122828866624,4.392020358793429
UN_MEblue,Bra025280_Bra025281,2.609122828866624,4.392020358793429
UN_MEblue,Bra025279,2.609122828866624,4.392020358793429
UN_MEblue,Bra025278,2.609122828866624,4.392020358793429
UN_MEblue,Bra025277,2.609122828866624,4.392020358793429
UN_MEblue,Bra025276,2.609122828866624,4.392020358793429
UN_MEblue,Bra025275,2.609122828866624,4.392020358793429
UN_MEblue,Bra025274,2.609122828866624,4.392020358793429
UN_MEblue,Bra025273,2.609122828866624,4.392020358793429
UN_MEblue,Bra025272,2.609122828866624,4.392020358793429
UN_MEblue,Bra025271,2.609122828866624,4.392020358793429
UN_MEblue,Bra101406,2.609122828866624,4.392020358793429
UN_MEblue,Bra025270,2.609122828866624,4.392020358793429
UN_MEblue,Bra025269,2.609122828866624,4.392020358793429
UN_MEblue,Bra025268,2.609122828866624,4.392020358793429
UN_MEblue,Bra025267,2.609122828866624,4.392020358793429
UN_MEblue,Bra025266,2.609122828866624,4.392020358793429
UN_MEblue,Bra025265,2.609122828866624,4.392020358793429
UN_MEblue,Bra025264,2.609122828866624,4.392020358793429
UN_MEblue,Bra025263,2.609122828866624,4.392020358793429
UN_MEblue,Bra025262,2.609122828866624,4.392020358793429
UN_MEblue,Bra025261,2.609122828866624,4.392020358793429
UN_MEblue,Bra025260,2.609122828866624,4.392020358793429
UN_MEblue,Bra025259,2.609122828866624,4.392020358793429
UN_MEblue,Bra025258,2.609122828866624,4.392020358793429
UN_MEblue,Bra025257,2.609122828866624,4.392020358793429
UN_MEblue,Bra025256,2.609122828866624,4.392020358793429
UN_MEblue,Bra025255,2.609122828866624,4.392020358793429
UN_MEblue,Bra025254,2.609122828866624,4.392020358793429
UN_MEblue,Bra025253,2.609122828866624,4.392020358793429
UN_MEblue,Bra025252,2.609122828866624,4.392020358793429
UN_MEblue,Bra025251,2.609122828866624,4.392020358793429
UN_MEblue,Bra025250,2.609122828866624,4.392020358793429
UN_MEblue,Bra025249,2.609122828866624,4.392020358793429
UN_MEblue,Bra025248,2.609122828866624,4.392020358793429
UN_MEblue,Bra101407,2.609122828866624,4.392020358793429
UN_MEblue,Bra025247,2.609122828866624,4.392020358793429
UN_MEblue,Bra025246,2.609122828866624,4.392020358793429
UN_MEblue,Bra025245,2.609122828866624,4.392020358793429
UN_MEblue,Bra025244,2.609122828866624,4.392020358793429
UN_MEblue,Bra025243,2.609122828866624,4.392020358793429
UN_MEblue,Bra025242,2.609122828866624,4.392020358793429
UN_MEblue,Bra025241,2.609122828866624,4.392020358793429
UN_MEblue,Bra025240,2.609122828866624,4.392020358793429
UN_MEblue,Bra025239,2.609122828866624,4.392020358793429
UN_MEblue,Bra025238,2.609122828866624,4.392020358793429
UN_MEblue,Bra025237,2.609122828866624,4.392020358793429
UN_MEblue,Bra025236,2.609122828866624,4.392020358793429
UN_MEblue,Bra025235,2.609122828866624,4.392020358793429
UN_MEblue,Bra025234,2.609122828866624,4.392020358793429
UN_MEblue,Bra025233,2.609122828866624,4.392020358793429
UN_MEblue,Bra025232,2.609122828866624,4.392020358793429
UN_MEblue,Bra025231,2.609122828866624,4.392020358793429
UN_MEblue,Bra025230,2.609122828866624,4.392020358793429
UN_MEblue,Bra025229,2.609122828866624,4.392020358793429
UN_MEblue,Bra025228,2.609122828866624,4.392020358793429
UN_MEblue,Bra025227,2.609122828866624,4.392020358793429
UN_MEblue,Bra025226,2.609122828866624,4.392020358793429
UN_MEblue,Bra025225,2.609122828866624,4.392020358793429
UN_MEblue,Bra025224,2.609122828866624,4.392020358793429
UN_MEblue,Bra025223,2.609122828866624,4.392020358793429
UN_MEblue,Bra025222,2.609122828866624,4.392020358793429
UN_MEblue,Bra025221,2.609122828866624,4.392020358793429
UN_MEblue,Bra025220,2.609122828866624,4.392020358793429
UN_MEblue,Bra025219,2.609122828866624,4.392020358793429
UN_MEblue,Bra025218,2.609122828866624,4.392020358793429
UN_MEblue,Bra025217,2.609122828866624,4.392020358793429
UN_MEblue,Bra025216,2.609122828866624,4.392020358793429
UN_MEblue,Bra025215,2.609122828866624,4.392020358793429
UN_MEblue,Bra025214,2.609122828866624,4.392020358793429
UN_MEblue,Bra025213,2.609122828866624,4.392020358793429
UN_MEblue,Bra025212,2.609122828866624,4.392020358793429
UN_MEblue,Bra025211,2.609122828866624,4.392020358793429
UN_MEblue,Bra101408,2.609122828866624,4.392020358793429
UN_MEblue,Bra025210,2.609122828866624,4.392020358793429
UN_MEblue,Bra025209,2.609122828866624,4.392020358793429
UN_MEblue,Bra025208,2.609122828866624,4.392020358793429
UN_MEblue,Bra025207,2.609122828866624,4.392020358793429
UN_MEblue,Bra025206,2.609122828866624,4.392020358793429
UN_MEblue,Bra025205,2.609122828866624,4.392020358793429
UN_MEblue,Bra025204,2.609122828866624,4.392020358793429
UN_MEblue,Bra025203,2.609122828866624,4.392020358793429
UN_MEblue,Bra025202,2.609122828866624,4.392020358793429
UN_MEblue,Bra025201,2.609122828866624,4.392020358793429
UN_MEblue,Bra025200,2.609122828866624,4.392020358793429
UN_MEblue,Bra025199,2.609122828866624,4.392020358793429
UN_MEblue,Bra025198,2.609122828866624,4.392020358793429
UN_MEblue,Bra025197,2.609122828866624,4.392020358793429
UN_MEblue,Bra025196,2.609122828866624,4.392020358793429
UN_MEblue,Bra025195,2.609122828866624,4.392020358793429
UN_MEblue,Bra025194,2.609122828866624,4.392020358793429
UN_MEblue,Bra025193,2.609122828866624,4.392020358793429
UN_MEblue,Bra025192,2.609122828866624,4.392020358793429
UN_MEblue,Bra025191,2.609122828866624,4.392020358793429
UN_MEblue,Bra025190,2.609122828866624,4.392020358793429
UN_MEblue,Bra025189,2.609122828866624,4.392020358793429
UN_MEblue,Bra025188,2.609122828866624,4.392020358793429
UN_MEblue,Bra025187,2.609122828866624,4.392020358793429
UN_MEblue,Bra025186,2.609122828866624,4.392020358793429
UN_MEblue,Bra025185,2.609122828866624,4.392020358793429
UN_MEblue,Bra025184,2.609122828866624,4.392020358793429
UN_MEblue,Bra025183,2.609122828866624,4.392020358793429
UN_MEblue,Bra025182,2.609122828866624,4.392020358793429
UN_MEblue,Bra025181,2.609122828866624,4.392020358793429
UN_MEblue,Bra101409,2.609122828866624,4.392020358793429
UN_MEblue,Bra025180,2.609122828866624,4.392020358793429
UN_MEblue,Bra025179,2.609122828866624,4.392020358793429
UN_MEblue,Bra025178,2.609122828866624,4.392020358793429
UN_MEblue,Bra025177,2.609122828866624,4.392020358793429
UN_MEblue,Bra025176,2.609122828866624,4.392020358793429
