"","MEdarkmagenta","MEdarkred","MEnavajowhite2","MElightcyan1","MEpurple","MEbrown4","MEcoral1","MEgrey60","MElavenderblush3","MEthistle2","MEdarkslateblue","MEred","MEyellow","MEpaleturquoise","MEcyan","MEmediumpurple3","MEhoneydew1","MElightpink4","MEwhite","MEbrown","MEdarkturquoise","MEroyalblue","MEplum1","MEmidnightblue","MEsteelblue","MEdarkorange2","MEfloralwhite","MEpalevioletred3","MElightsteelblue1","MEsalmon4","MEsienna3","MEdarkorange","MEthistle1","MElightyellow","MEskyblue","MEyellowgreen","MEdarkseagreen4","MEgreenyellow","MElightgreen","MEblue","MEmagenta","MEdarkolivegreen","MEviolet","MEcoral2","MEorangered4","MEskyblue3","MEdarkgreen","MEorange","MEtan","MEmaroon","MEsaddlebrown","MEdarkgrey","MEivory","MEantiquewhite4","MEpink","MEbisque4","MEplum2","MEgreen","MEblack","MElightcyan"
"RIL_175",0.115014799022465,0.0885222751206246,0.0805767244157105,-0.0730368265382014,0.0501036587399698,0.0249355504462687,-0.0849877606994262,0.0773897265917056,0.0869459889450957,-0.0325466038932273,-0.0925121391390296,0.0423652338499939,0.0203038191201199,0.0393070045606037,0.0419785731419947,-0.0132297309103691,0.107911001222161,0.0832695510765565,-0.119852388317483,0.0299328261466694,-0.00558736485941853,-0.0224931967309217,-0.115193581837745,-0.0866936526426144,-0.104473383640798,-0.101647932985873,-0.0979131947984876,-0.0995868209024215,-0.0719693844099798,-0.103720831054473,0.0925609201778903,0.0930589004120806,0.10182364534697,-0.0916711979841889,0.0359355802958162,-0.0631824365770734,-0.107711900041994,-0.047163669465173,0.011278005222782,-0.0681986026714932,-0.0293489996776991,0.0337366432784993,-0.0915644220607717,0.115950077359995,0.107451319601297,0.110836290819423,-0.0680968726500749,-0.0911828710751313,-0.0800518795679544,0.0528236084120854,0.106396328050703,-0.108217825003566,-0.0966418433383345,-0.105743279691117,0.113334123396146,0.102880693047659,0.114692886459137,-0.126692975859662,0.118208275599784,0.0554773931774816
"RIL_176",-0.0814166798586166,0.0859300403747371,0.0732144118644704,0.109588871764723,0.138636707261574,-0.0141248885228919,0.102329305085273,0.00570246356179754,-0.121423524820157,-0.0959936689877497,0.0269869040597312,-0.108834540249246,-0.104857538854948,0.0252918261352175,-0.089512839841359,-0.114319333948927,-0.101156966328363,-0.02763134206821,-0.121177776201531,-0.0162738803451605,-0.0556825697872317,0.14097127359269,-0.0860116673393159,-0.0813681649360862,-0.0980964526748428,-0.107700076454054,-0.0556486900590758,-0.126948869052097,0.0916923556758478,-0.12479714190493,-0.0758171262941095,-0.116550609198929,0.106678058248766,0.104399599571882,0.114405646117012,0.117322542291353,0.10557514971663,0.0827549202874326,-0.0622745324601142,-0.0189155249407926,-0.0508054646358143,0.0779563791430389,-0.0960117581417917,0.121156191139191,0.110383078281889,-0.0974355984447366,-0.0919339116887851,-0.0873357592523799,-0.112231360319194,0.0943676300039035,-0.0187028322235872,0.108727476804571,0.0286179487832812,0.120018082003801,0.114863873917338,0.107825840823112,-0.081719711850924,0.0768219615356736,0.139258346887347,0.0781005354344071
"RIL_182",-0.0824632583089158,0.0889826861870148,0.0860170330959909,0.103942927300888,0.134723423983401,0.00917472334830271,0.109432783367962,-0.149327986511325,0.0688743647987964,0.0875212339936134,0.099847100047718,-0.0539440157905607,-0.0902557554650368,0.0153256994926326,-0.076900506027551,2.45450157445096e-05,-0.0782883782622885,-0.115582730082037,-0.0207581317982586,0.0865940425954531,0.114671088649731,0.0991490114510198,0.103433079537473,0.116268120949288,0.104111009514502,0.0962753308790994,0.106351888664807,0.0736326175124088,-0.0177006960304221,-0.10953546298523,-0.12814007371101,-0.116013927034077,-0.094593516104202,0.100259664665156,-0.0527475310351818,-0.0724005257484629,0.105568781900266,-0.025411132517423,-0.0108894323179733,-0.0426993708081437,-0.0430394494658638,0.104581942988457,-0.0830584669407321,-0.0386129921801118,0.113119998052664,0.0347198474126323,-0.0763945672087205,0.10258741599303,0.0953369552632415,0.098470959126028,0.108194360241421,0.0996348882634754,-0.0838564748769757,-0.0764298689427916,-0.0260100556827515,-0.0673726437538737,-0.0851373159798817,0.0718406119159148,-0.0375201409857113,-0.0326564860469416
"RIL_183",-0.0847913735030028,0.080040004321743,0.0873998724100415,-0.0592415175772992,-0.00704589882147186,0.107477323107793,0.0966400067866005,0.0618448967621781,0.0745560328764286,-0.116657444387662,-0.0987877050758981,0.0331007561854179,-0.0896406831384648,0.0408045370236779,-0.0709929635036139,0.0880755871423292,0.119154077517994,0.0764816702860109,0.0791351472276594,0.125449248310264,-0.0508005599697005,0.113553580277218,0.0590468310355498,-0.0796057385240712,-0.0930776952238987,-0.0810020381948284,-0.0859146121203914,0.0528642676527523,0.0889983264095731,0.0699109386444071,0.0754305921993387,-0.111207730851783,-0.0894574617296018,-0.0995609542292056,-0.107983035432584,-0.0733063188532211,-0.103998194067892,-0.129393406928165,-0.171497400666356,-0.115270244801039,-0.0609277733660809,-0.101159656474504,-0.0822834836840228,0.00425728363479183,-0.0957599917121617,-0.0854386129503859,0.136465126625566,0.0919596754821425,0.0978006067093293,-0.0956301756064474,-0.0882179024723586,0.0778194439989847,0.077559243046916,0.100563032986579,-0.0807596039154385,0.00380543902442325,0.0964256192317511,0.0730442593322857,-0.0474024168264766,-0.0977034674576996
"RIL_184",0.114376377534717,0.0948684630118163,0.0866102357748759,-0.0684351822816392,-0.078516686528294,0.0955375380928167,-0.0453177016297048,0.0738255089112068,0.0758501162232168,0.0899514490323501,0.101061126622092,0.0642944517179104,0.0943147098103338,0.0346963421528299,-0.0887201630735983,-0.0743995130000201,-0.0908701584078751,-0.105827192212208,-0.125715553889874,-0.0781168803493736,-0.0929712672445496,-0.129394416722526,-0.0169916769866528,-0.0870171012275445,-0.101956726297383,-0.0938761292009965,-0.0967528575129582,-0.10814262921704,-0.140431888275868,-0.106383710749076,0.0963534345308649,0.100352223385341,0.0767109310452494,0.0814574145168093,0.0742664693745971,0.118698233067959,0.0893685753589335,0.0924530589865416,0.0297708688882633,0.0339842125499779,-0.0157571898793379,0.128991116863053,0.090668402733918,-0.00617545882013452,-0.0093864960134191,0.105198298885059,-0.0946243481369947,-0.098308746190349,-0.0821242592914404,0.0382933686782395,0.105659690061291,0.0507123742331029,-0.0858582834363112,-0.0996796895383873,-0.0885490579562655,-0.0823076966206053,-0.0830157723804583,-0.123909873219372,-0.00724120538170345,-0.044204375032076
"RIL_187",0.110774997791238,0.0862168672867323,0.0743071105591287,-0.0687425228552303,-0.074947843739734,-0.0762720797076998,-0.0829932646163503,-0.0140999760272549,-0.119335154482448,-0.0940839333154567,-0.0996322590151818,-0.186353022831967,-0.12029824186815,0.0266864162206815,-0.0890771240151788,-0.103359719652974,-0.114222985483472,0.0897604541629799,0.0891316712454872,-0.0953352677456433,0.000360376590309868,0.0758953175251729,-0.113094500262657,0.114125945940533,0.0667612292464671,0.0567510219996066,0.104711063197849,0.0825359242480954,0.09159243835219,0.0448380306554772,0.0686838977875907,0.078974604779103,-0.0424414469964739,-0.0174111941298742,0.0200956862106922,-0.0805340358807815,0.100472508711811,0.131227810101617,-0.0431659103210191,0.0430426688215867,-0.0209979001858476,0.124637531475846,0.10924528820949,-0.084189707620817,-0.0325708643157461,0.107204738876125,-0.0944729356527118,0.109605227546427,0.0764921568249823,0.0833293568443843,-0.0846808428559121,0.00238441137242864,0.0858066295064563,0.080645102280125,0.108487952140967,0.118589491603225,0.0957997355987391,-0.0689236073292823,0.183265034012927,0.221685898760892
"RIL_190",0.119758163560043,-0.101578077912996,-0.0777829667221841,-0.0747841223053449,-0.0753748070379801,-0.106279047269714,-0.0784417557819196,0.0588553631429199,0.0891468314716001,0.0867383138789855,-0.0985909999276955,-0.0380003068947315,-0.0670183426157542,-0.355338389397419,-0.0882765719717935,-0.0926567984387304,-0.0797457305956519,-0.112546823394594,-0.118202218749761,0.0364032311961761,0.219405180396824,0.120688178182559,0.108968774968838,0.111451870969926,0.0934076621639469,-0.00606022733757552,0.114040544340726,-0.116082797040724,-0.126956046268802,-0.122098936744091,0.0763477283527029,0.0917102158558659,0.102324517005604,0.0958650598981853,-0.105183265273796,-0.0566032396086478,-0.114322208882793,0.00948599008492397,0.0353632060007796,-0.00732579024937685,-0.0445019729581674,-0.0130023556127025,-0.0621256917526499,-0.01945728043193,-0.115145170541084,-0.0175618694200671,0.101596225866755,-0.0158358445622249,0.0896478410814948,0.116764190650367,0.106055518292534,0.114649944282805,0.0287797709056399,-0.0898462421143933,0.118220892489575,0.109241060679226,0.115252842732463,-0.120358140076969,-0.06132128023573,-0.0979125250974813
"RIL_193",0.111710010513335,0.0926887699823773,0.0886216909271353,-0.0769341158474304,-0.074644196064946,-0.109506790032867,-0.107032661005504,0.075435529374102,0.0855966889417013,0.0930107457977439,0.11138921170069,0.0460273280820485,0.0675383090139744,0.0248303405935782,0.129234026607332,0.0582994044189372,-0.0760847835010989,-0.103631450688172,-0.116834024873363,0.00357836634763226,0.0258356895723578,-0.0693214442317943,-0.122559411154371,-0.0934016538608471,-0.0997314232302621,-0.0863606677348935,-0.0970669727227643,-0.106033443315627,-0.0582248467034863,-0.00360987636858477,0.0873916589227267,0.0995335739503239,0.106339725130941,0.101850636971135,0.0998724687456007,-0.0947455728457609,0.10208887983542,0.0128340674410218,0.0391895174061848,0.0208874464743283,-0.00359281294883551,0.114496946512917,-0.0786266029535161,-0.0821944365645152,-0.00507920175983854,0.107645184456247,-0.0798964608631902,-0.0475768437617484,-0.067232839743269,-0.00590014069274223,0.104989220758064,-0.0821545869494016,-0.0921902658761208,-0.113768774795894,-0.0644134597318124,-0.0883552839155063,-0.0853682661906019,-0.0620678611334387,-0.0643902068819892,-0.0861710612325851
"RIL_198",-0.0954574638085449,-0.108520126462811,-0.109164159038338,0.128679871842946,0.138255123703772,0.0942940091093687,0.101726734394802,0.0573168050512145,-0.124078441654049,-0.0928437463834958,0.115610794898109,0.0999704435132834,0.128293705032859,0.0232491938221458,-0.0651561013482226,-0.0926291584168903,0.115552146068464,0.097567494576476,0.073234112601101,-0.0433972410398267,-0.127161780583633,-0.0506376454555361,0.104725356057266,0.109684278297307,0.106210834284243,0.0112692367896897,0.0893511779880743,-0.11076621619288,-0.129001184615194,-0.0158514326860543,-0.115079331463037,-0.120419543577101,-0.0871717884602578,0.106671888253658,0.0952346831975863,-0.0860969409365177,0.065461155715375,-0.00235110488361971,0.0501727515930497,0.0241180855266296,-0.0197765309988006,-0.111410211268029,0.0680808156448548,-0.0557652148107303,0.100526939770572,-0.0904965541275824,-0.0803289203889693,-0.0924624735414423,-0.0997951824131521,-0.0921774766271025,-0.0812592149896699,-0.0287853365949295,0.0860218249445051,0.00429544571504196,0.119934391650438,0.11009651228473,0.0460140200259861,0.0789666954231961,-0.180203755948507,-0.129923520199168
"RIL_199",0.119309767693148,0.087802006788532,0.0821997038923484,0.125716313007046,-0.0620920465018562,-0.113230190618974,-0.0860170490834442,0.0127693390685532,-0.121551112316023,-0.101388901847485,-0.104891400595016,-0.00527928842536765,0.0181894919872463,-0.36028425983983,-0.0886223856339143,-0.0532499574984943,-0.0670724644859897,0.0816460078830467,0.0792425211136289,0.0154462143151368,0.0611332613958655,0.047456110420109,0.101458211030897,-0.0522142161907953,0.0968762824636692,-0.109692835223065,-0.0380791803903397,-0.121434924076684,0.0855696789892229,0.0751545193162033,-0.126798874275555,0.0968956555612986,-0.0885548831150561,0.102580570288947,-0.103117509994618,-0.0830281569257399,-0.130044428171837,-0.00292731997070301,0.0589167632793684,-0.0255699791522216,-0.0416238246410457,-0.107714688869675,-0.0968432477340614,0.115910590536121,-0.0971650336732104,-0.0959122255812647,-0.00923450341146427,-0.0977497691502907,-0.101075113898574,0.0426782855407034,-0.081916241706402,-0.104521291283258,-0.0796799640860042,-0.107071361729063,0.0968234141441705,-0.0976584900186398,-0.0700403172874784,-0.0775507721393097,-0.0136544592765087,-0.0592735204021585
"RIL_2",-0.0865614476520517,0.0798543532862974,0.0850963584318552,-0.0780645671568112,-0.0748009144750194,-0.101382576365466,0.0579953071183535,-0.188412773986406,-0.137200036182665,-0.100894818371132,-0.0908449810210609,-0.0980668861053239,-0.091333033979034,0.00793898348683388,0.12442234528551,0.0972821124155255,-0.114224826178537,-0.116711242156424,-0.115733031414106,-0.00667628797468698,0.0831329928595577,0.0383580610968288,-0.120364180139346,-0.0839376660586027,-0.0834828441003168,-0.0981895667185001,-0.0866494279483491,-0.106096628550611,-0.0917663129393743,-0.114955656600439,0.0657217532151673,-0.0305805876171362,-0.102254332476929,0.0475555033440859,-0.105100027420654,-0.0871514453102065,0.0915829872352704,0.0806043739857846,0.0142592480812981,-0.00407426891593706,-0.0316524983079397,-0.0455332724355397,-0.0957852128468723,0.0722481071197926,0.0892720924360372,-0.0313505549816074,-0.077415420675779,0.106158945439525,-0.0312700222242861,-0.0977059995653334,0.109418673433938,0.0975032257372442,0.0865680815624261,0.0989285599874261,0.116000646160688,0.105939287359707,0.108036091236751,0.0714455962660245,0.146020625337578,0.0821141526491642
"RIL_201",0.122301495709629,0.0835479508080327,-0.0733986948278125,-0.0971077022980541,-0.0789462276641624,0.0861643040907028,0.0809387530770765,0.0729149801023732,0.0705451049789493,-0.100700569917645,-0.110017075285579,-0.0731017669986045,-0.00908758421657599,0.0181190142824866,-0.0896899277687385,-0.0088082820640241,0.0860799137061804,-0.110335032157569,-0.0722452260617272,-0.0226781319472843,0.13152760312488,-0.0087516132014705,0.0558559678020632,0.115098800271144,0.0952834170871884,0.0954905389710387,0.0982751098163178,0.101812518648055,-0.116240119541099,0.0697410236853731,0.0875960335397946,0.092794315435886,0.0979117316475641,-0.0933479519289749,0.0969829898601063,0.101696643425488,0.104307989405326,0.0154038824643457,0.132792040052933,0.109114033353154,0.157297512769139,-0.0958710331049495,0.10581106033153,0.0631768856693446,0.0923913145536483,-0.106166433524794,-0.100188482798099,0.111284506737033,0.0996760235366096,-0.112357320791728,-0.0853829681253973,0.0869721071560446,0.0882398730777804,-0.130918638914628,0.115863871533422,0.109770062908272,0.108988915399366,-0.138587404915861,-0.0586570194485529,-0.00919394871582314
"RIL_204",-0.0849138977239701,0.0600639785628415,-0.102663652367806,0.101009043970964,0.0998674054997047,0.090115295045921,0.0884922827038463,0.0640077791567633,0.0779724570504953,0.0838466304663633,-0.0979751236111649,-0.120370835472232,0.0367468543654541,0.0231437436872574,0.121459309372761,0.0988080734220261,-0.0975027932848389,0.0898358630948308,0.0762752134086794,-0.190779149167608,-0.140366025457156,0.00952690684793818,-0.0672155935912008,0.114294525024681,0.0879790394467976,-0.0108471428879346,0.0964016317644434,-0.0973111394397657,0.0867375423812881,-0.117553245033534,0.0161344400303999,-0.11642712763736,-0.102865685366964,-0.0954266990290767,0.0397510686880523,-0.0783391700606708,-0.105830867400573,0.191764301491425,0.0199235128644151,0.135920965142767,0.0114131719371585,0.0496784922613634,0.0985230756431307,-0.0163782525176796,-0.00513739287572031,-0.110481835262816,0.0802386267129551,-0.0875549342860585,-0.107242447048991,0.0747714048206746,-0.0805633526948504,-0.108074771913254,-0.101865933166093,0.103544795398911,-0.0611100959079423,0.126120409947479,0.0993197883672293,0.0512171483955707,-0.0764807303214344,-0.00976622612113509
"RIL_205",-0.0100880749100724,0.0922258099695408,0.0799967163383188,0.130778269365557,-0.0475258897093966,-0.0198254489683169,-0.0956741721473174,-0.1693327353767,-0.118537710972357,-0.0989125806243487,-0.0954435287165009,-0.0413028015304562,-0.0971782328642221,0.0320987630705994,-0.0837344768764082,-0.110450034061248,0.103800020197046,0.0958652193345529,0.0876864400598135,-0.000659522829524116,0.0114563145667549,-0.0286601612388099,-0.111087478950971,-0.0833038790335531,-0.0960477288330454,-0.0991450788425098,-0.090452531786118,0.0744848147081089,-0.122981409547766,-0.119440209241249,-0.0303484476509065,0.0859885675079992,0.0898737147086433,-0.0925685914994728,-0.0921713232126787,-0.0812262281261663,-0.129653947383814,0.0822373376295819,-0.0247060271291168,0.0213391214954427,-0.0299644723459376,-0.102614991175488,-0.0807661351841836,-0.102236140535082,0.0145090237331113,-0.0922088615941686,0.117012526836524,0.116046950707926,0.0932715976929033,0.0868540990434957,-0.0737520681487737,0.102853779872158,0.0947571266658158,-0.0890784557161354,0.112259238552453,0.118556127423906,0.103324622892539,0.078629279723798,0.198962142693818,0.16579585670839
"RIL_206",-0.0931936184551105,-0.100384954780974,-0.0976664524709515,0.0333411936775274,-0.0710830926931574,-0.085409731539233,0.0852592414381257,-0.0604118887269666,-0.0218526090347521,0.094808585334499,0.0976296117788199,0.144520288302767,0.149057508396453,0.0440973508223366,0.0417089725569585,0.0204652206192455,0.10986041303227,0.0895141963690277,0.0713785001658911,-0.00655168184131315,-0.0921173729377954,-0.107740007737029,0.10031159610545,0.0739072489287179,0.107368474420987,-0.0816098596769921,-0.10343953605618,-0.103274537590572,0.084707493975929,-0.0892579926791879,0.0783458112676613,0.0879393973361448,0.0782672100675591,-0.0851308374812057,-0.107505100585303,-0.0867149043437429,-0.00336384931086532,-0.0347501721880165,0.0631052006146269,-0.0231666355476423,-0.0206998771909248,0.117015043931312,0.146391156532355,0.0221500766529659,-0.00953558340457119,0.10302354885839,-0.0763494982648235,-0.0889777039830927,-0.0895844017239729,-0.0973761522703757,-0.0941124864320687,-0.108748801125683,-0.0996397444662343,-0.10520998175277,0.107177741112571,0.112642819811255,-0.101753427636809,0.0733564975856392,-0.0543820012948457,-0.0262272623972548
"RIL_207",0.0759782201586788,-0.101516096188792,0.0240737444177602,-0.0767253841030917,-0.0763945486783708,-0.101315011753901,-0.0911153027606581,-0.0983038950301997,-0.10777422618334,-0.103450253153064,0.0824702596027354,0.0215315005867662,-0.0141871932853125,0.0265717325357597,0.110704571106117,0.10678758776648,-0.0715505317223731,0.0801023655759566,0.0806733892077743,0.10498889845963,-0.115805043466621,0.0263377793744004,0.0895048773496281,0.0414223146738611,0.0461100978556754,0.008656284537498,-0.00518387528323834,0.0826376311753859,0.0255174371437221,0.0918163051146047,0.0826531852298614,0.0904498515666222,0.0796071032088433,0.108112491702822,0.00999442901688379,-0.0867916084774376,-0.107356854888683,-0.0525963420079996,-0.0269271768110162,-0.0590873171843617,-0.0451372685696633,-0.00571190900501081,0.124742529495414,-0.0819364292880451,-0.0884016963588782,-0.0925276137029867,-0.00779069220113219,0.0586888633559347,-0.0991848650311007,-0.0303482819668918,-0.0797065269378408,0.0666280159687196,0.0990186915097793,0.093810255149724,0.109069979819012,0.0596102933683572,-0.0890678644003992,-0.135224111481984,0.00179186781399474,-0.0097086831568884
"RIL_208",0.120990878471041,0.0729224752501649,-0.105071422428489,0.0922578451583166,0.131946444023466,0.110829632884679,0.138943968774483,0.0753442750356462,0.0869794981390235,0.0887615705839362,0.110066239914943,-0.0478170078121449,0.0681406859880246,0.0321509199146445,-0.0839872910317866,-0.0178186023202811,0.0237799125779431,0.0840115408569022,-0.0130298751217718,-0.0616252337842466,0.119858456325381,0.0060904380244467,0.0561576085517183,-0.0391686808266676,-0.0147958076234481,-0.0684173296345477,0.0910530686992956,0.0288602773281744,-0.136468021258106,-0.121709685246528,-0.123087807435109,-0.112782182897225,-0.101433762327497,-0.101553859426345,-0.00695846439746869,0.112695584185492,0.0954348231988921,0.0250495467371439,0.146612846078095,0.0677067999866606,0.0343470480835505,-0.0880649549154513,-0.106301012842177,-0.0722461499280958,-0.0852254464065754,-0.103286699988177,-0.101547768229325,-0.0948510887437659,0.00118193557282879,-0.107574182236996,-0.0924405211080108,-0.110170235426712,-0.0940368703285011,-0.116397747636148,-0.0793519680000584,-0.0960590715959066,-0.0698589565330469,0.0497502479054074,-0.0658869869666665,-0.051888565454285
"RIL_21",0.0406029536825745,0.0865629173944971,0.0741185955582073,0.107011773427831,0.106341043168527,0.0901081897976925,0.0113795823861786,0.062082600982103,0.0777140488964712,0.0752148869190597,-0.0984850427322701,-0.0331519015008272,-0.156542706219888,0.0137432006801635,-0.0764694325991143,-0.0598599383235975,0.129258416786829,-0.112053967899029,-0.115497161795412,0.160138485446218,0.179420961199755,0.122443201491715,0.0889654691079899,0.0911911596176261,0.0904334364111146,-0.0892595397202518,-0.0770193176321453,0.0520639395491973,0.0882589750370378,0.078499843121223,-0.133116689497412,0.0970664493504147,0.108504106828995,-0.105679008796502,-0.071431251631692,-0.0895732691207808,0.111467232269595,-0.210940750181172,-0.101471671374109,-0.109576368459704,-0.0573041412343617,0.0909449807934062,-0.0759546405019505,-0.0810684438397093,0.00738253613061317,-0.0729769915857398,0.12657952974763,0.101310698939456,0.0482028670503324,-0.0862624573936127,0.109211449801907,-0.0900904175979632,-0.101048438552316,-0.0272093241134314,0.122816175306223,0.0986249255787787,0.102494118875027,-0.142100653786795,-0.0254412948960426,-0.160737538772168
"RIL_211",0.0963103151121204,0.10668346302424,0.0905182188656065,0.137254713836449,0.137527201242399,0.118044062411747,0.0699418582168572,0.0509639092068,-0.133437754995807,-0.108063921027135,0.0916538723049855,0.18186634749264,0.122249678574061,0.0223539085640368,-0.0617859682732237,-0.105393502508043,-0.072800490189306,0.11711208919706,0.0689623093994639,-0.0394441972940213,-0.114081086015428,-0.159407981831205,-0.112613434282828,-0.0926872067173811,-0.0901690804073817,-0.0727329082760308,-0.112036514781456,-0.0951170402423207,-0.125181258190624,-0.0943978605384559,-0.121999682477887,-0.105964235412126,-0.105757977273011,-0.0845530750489514,0.0903758789836124,0.0756628017549969,0.0916389265092293,0.0232755546163756,-0.097483610643636,-0.030521450739824,-0.0199476914194197,-0.104222575793736,-0.0266982413827268,0.113503342283129,-0.0920877996721262,-0.081631225149858,0.0924667594901186,0.066505373533618,0.102129027327442,0.0958773602503904,-0.0928352834941814,0.084905226376723,0.109969315870997,-0.0846039232733227,0.106678782214755,0.117704771622203,0.00198804793977257,-0.128660536762571,-0.0296880816485197,-0.0358245817260649
"RIL_212",0.0768589917239506,0.0999172914689167,0.0778436545086482,-0.0759606413382939,0.0984992575736706,-0.0139530100898441,-0.0898362493055438,-0.0642949249553411,0.0986357815521455,0.0920321469604449,0.0948016897821055,0.102799734259274,0.0264133955207703,0.029254234483783,-0.088814924785856,-0.104676731976451,0.0971975205227632,0.0319186357428206,-0.123445247977461,0.0843619709124006,0.0202954935049879,-0.0161336445944654,-0.116760806934981,0.10805324005262,0.0990691220221499,0.0202197223577729,0.0952435780941777,-0.072848961328351,0.0838440968639051,0.100297550250563,-0.0390762096384531,-0.0386047957793222,-0.0916523712102631,-0.104758392237627,0.0209357739405882,-0.0913120340761344,0.0890341195741349,-0.143806829048758,0.00769771407576838,-0.0728556817084083,-0.0249482598882069,0.0795459652322175,0.0556871402520451,-0.0969363718755752,-0.0411817908163938,0.117849213820055,-0.0715150618615112,-0.0936468799636146,-0.105026717603238,0.107396930498964,-0.0376475355893125,0.020418158807866,-0.105125625283227,0.080651765417065,-0.0412869698893244,-0.102013083423985,-0.0792719438224433,0.0760405889598054,-0.0504838289215139,-0.013743905934425
"RIL_213",-0.088810288743775,0.0874007900990409,0.075783031545069,-0.0740960112036733,-0.0710764544642327,0.103630023141456,0.112885040926804,-0.156402638339781,-0.110493139775054,-0.103720688610735,-0.0891903331430043,-0.00376791227863667,-0.0999214427061312,0.0333294705129452,0.131974303234066,0.0975138246414012,-0.0874201637649586,-0.105234336168493,0.082066031613036,0.0777835801303197,0.0990753325951266,0.0566111604422658,-0.109166290669244,-0.0874119462942742,-0.0985477742809514,-0.0988278618526161,-0.0842926346437553,0.0851797428407816,-0.042513906561177,0.0777088651447961,0.0800995074397883,-0.0473161013620039,0.103603178898163,-0.062622931973264,0.0496020325919414,-0.0917046632868306,0.115165476451723,-0.0706493291231277,-0.101782508598434,-0.0885638863806415,-0.0452385877580442,-0.0414569521108235,-0.0912226255793012,-0.0455848756440644,0.116309555603369,0.113504196514225,-0.0724163141031335,-0.0905026638026531,-0.105051947584471,0.108018310133487,0.0589848654958392,0.116921357343364,0.0958224485045562,0.0991196887834841,0.128425554000266,0.112403757051605,0.109559610110677,0.0773078559757382,0.126165742095667,0.0211139034184699
"RIL_215",-0.0874922132147751,-0.114753383276006,-0.0645689043503428,-0.0639013210114412,-0.0766345778167705,-0.105455835209856,-0.0808004589400107,0.0689625202395328,0.0822685946764208,-0.0991942066373271,0.103659433282595,-0.0237062772066255,0.0560582429266458,0.0299983096033808,0.0764557347964485,-0.0541321787656038,0.102218767670901,-0.108954262998163,-0.11231460343579,-0.0150806832738612,0.0411540601294921,0.0920237924428731,0.102617733612282,0.112713235123751,0.104440884266189,0.112078398247304,0.103435424547181,-0.13263259857084,-0.00958887603252614,-0.0978421825148107,-0.130236859669549,0.0875857043819574,-0.0949352704188949,-0.00862386073240009,-0.0918105746840081,-0.0632485095366316,0.00318339857987731,0.0166692360140531,-0.0204949117288092,-0.0148181826241676,-0.0444065871407467,0.106752011151611,0.115855456436431,-0.0968274104118073,0.067130498792682,-0.0952590580412958,-0.0463621554441508,-0.0788159602921359,-0.110137934875174,-0.114883899228461,0.0995985959464475,0.107144771250927,0.101910200237538,0.1021780871449,-0.00227821992294293,-0.0598916660351613,-0.108808052571851,0.0728738467669053,0.0457593068562977,-0.0425130837081149
"RIL_222",-0.0725071492862559,-0.100636610296968,-0.106223002590481,0.0947712348096821,0.132450422020281,0.103456061361428,0.117201358620916,0.0649826714849142,0.0883350963376793,0.074531244347164,0.0977578512114299,0.0656845476563574,-0.0514031770947759,0.0319369407722307,0.12409316358505,0.0914033650117887,0.111206530827286,-0.047040560329476,-0.097465170430099,0.125237729073966,-0.00551119171245413,0.155522720001574,0.051823971414226,0.101308143884793,0.103162130206775,0.108196019333021,0.097023028406284,0.0667312986594503,0.0333959206789097,0.0887121558609081,0.0153112309799134,-0.110973699665113,0.109000449840399,-0.103890902469996,0.0925737528982083,0.0973184328467958,-0.0916862536717711,-0.18636162945153,-0.16569439590565,-0.113698769306274,-0.0688301317044576,0.0865439509078536,0.11654613418987,-0.110249709460241,-0.0820604450242721,-0.0920438802960292,0.105966958853688,-0.089476332435467,-0.0912829472587833,-0.0736341522495448,0.0401713960875865,0.000568976671409922,-0.0998060357723219,0.0998587947598847,-0.0682645818612418,0.0752258735321026,-0.0744958171163605,0.073484074290875,-0.120306262281868,-0.152711988841534
"RIL_223",-0.0239775500599368,0.100193601680087,0.0923390201307199,-0.0660945081742593,-0.0805588632202236,-0.103910801083754,-0.107286852690273,0.0703043397368525,0.0929259055369041,0.0940941987285845,-0.00600541085723572,0.0727561450038351,0.0443556567170366,0.0400988609013396,-0.0919433010172607,-0.0918375102566192,0.13269905246876,0.0916644363772734,0.0707795200157772,-0.0128395785178828,0.00309955377977052,-0.164520271506357,-0.118857927257162,0.112782103935803,0.0830484967202746,-0.0406336121694539,0.0894333776920108,0.0964278821735684,-0.128962681338845,-0.0908308893079907,-0.113295458448089,0.0864791434116788,-0.100137528743342,0.115281549835416,-0.052226825647619,-0.0161780005766362,0.0964621150085389,0.00632783801364297,0.0349316658209483,-0.0233059898088636,-0.00556859288197479,0.0385697229640673,-0.0636084619677715,-0.0822556294644812,-0.12043317337491,-0.085718733221711,-0.0894688738094423,-0.0897970523726778,-0.104616657140465,-0.0974110006586888,-0.0851295037977595,-0.109046376942711,-0.0989271446294823,-0.0557652507652707,-0.085775728829518,-0.0854918989160846,-0.103189069221401,-0.122268553580792,-0.0329036525290392,0.0500540769797189
